step,probe_index,log_prob,perplexity,hit_accuracy_at_1,hit_accuracy_at_10,hit_accuracy_at_100
0,0,-13.579927444458008,888.8812866210938,0.0,0.5,0.5
0,1,-13.081308364868164,5.1302971839904785,0.75,0.875,0.875
0,2,-11.047087669372559,250.5212860107422,0.5,0.5,0.5
0,3,-7.719803333282471,2252.5166015625,0.0,0.0,1.0
0,4,-9.786251068115234,133.36978149414062,0.0,0.5,1.0
0,5,-6.936975002288818,32.088172912597656,0.5,0.5,0.5
0,6,-7.7149858474731445,13.087556838989258,0.3333333432674408,0.6666666865348816,1.0
0,7,-26.001949310302734,5809.88720703125,0.0,0.0,0.3333333432674408
0,8,-12.892426490783691,13.177163124084473,0.6000000238418579,0.800000011920929,1.0
0,9,-0.6650364995002747,1.3944753408432007,1.0,1.0,1.0
0,10,-13.190019607543945,81.18035125732422,0.6666666865348816,0.6666666865348816,0.6666666865348816
0,11,-13.258180618286133,83.04590606689453,0.3333333432674408,0.6666666865348816,0.6666666865348816
0,12,-4.485961437225342,9.421372413635254,0.5,0.5,1.0
0,13,-18.5374755859375,10601.3623046875,0.0,0.5,0.5
0,14,-4.166175842285156,4.009735584259033,0.6666666865348816,1.0,1.0
0,15,-11.287630081176758,16.808883666992188,0.5,0.75,1.0
0,16,-6.890473365783691,9.942559242248535,0.3333333432674408,0.6666666865348816,1.0
0,17,-8.073295593261719,14.7478666305542,0.3333333432674408,0.6666666865348816,1.0
0,18,-5.493941307067871,3.9490904808044434,0.5,1.0,1.0
0,19,-16.992822647094727,16.981714248657227,0.5,0.6666666865348816,1.0
0,20,-12.40487289428711,22.22500991821289,0.75,0.75,0.75
0,21,-9.127036094665527,20.954328536987305,0.3333333432674408,0.6666666865348816,1.0
0,22,-11.130783081054688,261.22747802734375,0.5,0.5,0.5
0,23,-12.263337135314941,7.720580577850342,0.5,0.8333333730697632,1.0
0,24,-1.7423449754714966,5.710719585418701,1.0,1.0,1.0
0,25,-23.897062301635742,4.452948570251465,0.4375,0.9375,1.0
0,26,-3.0207955837249756,4.528532028198242,0.5,1.0,1.0
0,27,-10.363126754760742,13.340195655822754,0.25,0.75,1.0
0,28,-4.9335479736328125,5.178503036499023,0.6666666865348816,1.0,1.0
0,29,-3.5149850845336914,33.61542510986328,0.0,1.0,1.0
0,30,-13.60954475402832,902.142333984375,0.0,0.5,0.5
0,31,-12.274065017700195,462.67852783203125,0.5,0.5,0.5
0,32,-4.135982990264893,7.90892219543457,0.5,1.0,1.0
0,33,-8.094477653503418,57.239192962646484,0.5,0.5,1.0
0,34,-5.25221586227417,13.819877624511719,0.5,0.5,1.0
0,35,-2.0095531940460205,7.4599833488464355,0.0,1.0,1.0
0,36,-2.744290828704834,3.94380259513855,0.5,1.0,1.0
0,37,-7.377380847930908,6.323957443237305,0.5,1.0,1.0
0,38,-5.943899154663086,7.252162933349609,0.6666666865348816,0.6666666865348816,1.0
0,39,-12.328115463256836,21.80259132385254,0.25,1.0,1.0
0,40,-2.703824996948242,3.86480975151062,1.0,1.0,1.0
0,41,-12.417259216308594,62.745460510253906,0.0,0.6666666865348816,1.0
0,42,-27.760828018188477,102.18704223632812,0.3333333432674408,0.6666666865348816,0.8333333730697632
0,43,-9.524455070495605,117.00627136230469,0.5,0.5,0.5
0,44,-9.559256553649902,6.7656025886535645,0.800000011920929,0.800000011920929,1.0
0,45,-10.640921592712402,204.47808837890625,0.0,0.0,1.0
0,46,-8.430475234985352,67.71025848388672,0.0,0.5,1.0
0,47,-16.09587860107422,7.478145599365234,0.5,1.0,1.0
0,48,-27.81588363647461,103.12899780273438,0.5,0.5,0.8333333730697632
0,49,-8.392598152160645,4414.271484375,0.0,0.0,0.0
0,50,-13.871582984924316,1028.4329833984375,0.0,0.0,0.5
0,51,-12.92521858215332,640.730712890625,0.0,0.5,0.5
0,52,-7.539495944976807,43.3691291809082,0.5,0.5,0.5
0,53,-9.073692321777344,20.58502769470215,0.3333333432674408,0.6666666865348816,1.0
0,54,-14.007854461669922,7.397351264953613,0.5714285969734192,1.0,1.0
0,55,-10.768545150756836,36.21650314331055,0.3333333432674408,0.6666666865348816,1.0
0,56,-22.65640640258789,83133.515625,0.0,0.0,0.0
0,57,-26.176931381225586,187.80165100097656,0.20000000298023224,0.4000000059604645,0.6000000238418579
0,58,-2.0897910594940186,8.083226203918457,1.0,1.0,1.0
0,59,-11.997867584228516,5.551015853881836,0.7142857313156128,0.8571429252624512,1.0
0,60,-7.766319751739502,48.57746887207031,0.0,1.0,1.0
0,61,-6.540119171142578,2.545438051223755,0.7142857313156128,1.0,1.0
0,62,-8.52224349975586,70.88945770263672,0.0,0.5,1.0
0,63,-6.341532230377197,567.6654663085938,0.0,0.0,1.0
0,64,-15.5318603515625,48.56800842285156,0.0,0.75,0.75
0,65,-0.25043579936027527,1.2845851182937622,1.0,1.0,1.0
0,66,-6.520620346069336,26.057619094848633,0.5,0.5,1.0
0,67,-17.67128562927246,34.26955032348633,0.20000000298023224,0.800000011920929,1.0
0,68,-6.184130668640137,3.4446632862091064,0.800000011920929,1.0,1.0
0,69,-40.18690490722656,55.62821960449219,0.20000000298023224,0.699999988079071,0.800000011920929
0,70,-32.721290588378906,233.5855712890625,0.1666666716337204,0.3333333432674408,0.8333333730697632
0,71,-14.318532943725586,35.86038589477539,0.25,0.5,1.0
0,72,-9.853887557983398,137.95724487304688,0.5,0.5,0.5
0,73,-9.657337188720703,11.182323455810547,0.5,0.75,1.0
0,74,-6.194399833679199,489.9972839355469,0.0,0.0,1.0
0,75,-18.03665542602539,90.8458251953125,0.5,0.5,0.75
0,76,-3.316161632537842,5.249227046966553,0.5,1.0,1.0
0,77,-6.411665916442871,8.475859642028809,0.3333333432674408,0.6666666865348816,1.0
0,78,-9.336457252502441,4.740184783935547,0.8333333730697632,0.8333333730697632,1.0
0,79,-23.95455551147461,398.871337890625,0.25,0.5,0.75
0,80,-8.100642204284668,7.577327251434326,0.75,0.75,1.0
0,81,-7.17515754699707,10.932271957397461,0.3333333432674408,0.6666666865348816,1.0
0,82,-19.21697235107422,11.046587944030762,0.375,0.875,1.0
0,83,-14.8921537399292,143.17263793945312,0.3333333432674408,0.3333333432674408,0.6666666865348816
0,84,-5.0835981369018555,161.35357666015625,0.0,0.0,1.0
0,85,-16.097719192504883,25.016708374023438,0.4000000059604645,0.6000000238418579,0.800000011920929
0,86,-13.63876724243164,915.420654296875,0.0,0.5,0.5
0,87,-39.89316177368164,54.017940521240234,0.30000001192092896,0.6000000238418579,0.699999988079071
0,88,-12.178811073303223,5.696376323699951,0.5714285969734192,0.8571429252624512,1.0
0,89,-2.8010690212249756,4.057368278503418,0.5,1.0,1.0
0,90,-40.67741775512695,3413.467041015625,0.20000000298023224,0.20000000298023224,0.4000000059604645
0,91,-15.51066780090332,13.264766693115234,0.6666666865348816,0.8333333730697632,0.8333333730697632
0,92,-1.3309210538864136,1.9453861713409424,1.0,1.0,1.0
0,93,-32.842193603515625,238.34019470214844,0.3333333432674408,0.6666666865348816,0.6666666865348816
0,94,-3.0540201663970947,2.767672300338745,0.6666666865348816,1.0,1.0
0,95,-11.511737823486328,17.777515411376953,0.25,0.75,1.0
0,96,-5.771427154541016,17.91634750366211,0.0,1.0,1.0
0,97,-12.157870292663574,20.894115447998047,0.25,0.75,0.75
0,98,-8.889784812927246,9.229881286621094,0.5,0.75,1.0
0,99,-43.4314079284668,76.9488296508789,0.30000001192092896,0.5,0.800000011920929
0,100,-8.158646583557129,15.173477172851562,0.3333333432674408,1.0,1.0
0,101,-5.154170989990234,13.158731460571289,0.0,1.0,1.0
0,102,-21.88285255432129,38.3648681640625,0.1666666716337204,0.8333333730697632,0.8333333730697632
0,103,-4.168605804443359,8.038986206054688,0.5,1.0,1.0
0,104,-4.674018383026123,10.350234985351562,0.5,0.5,1.0
0,105,-4.967584609985352,2.2885782718658447,0.8333333730697632,1.0,1.0
0,106,-15.36221694946289,167.45907592773438,0.3333333432674408,0.3333333432674408,0.6666666865348816
0,107,-11.523667335510254,317.9307556152344,0.5,0.5,0.5
0,108,-15.696962356567383,2561.84033203125,0.0,0.5,0.5
0,109,-4.222322463989258,8.257824897766113,0.5,1.0,1.0
0,110,-41.32000732421875,98.6040267944336,0.2222222238779068,0.4444444477558136,0.7777777910232544
0,111,-17.693408966064453,6951.44287109375,0.0,0.0,0.0
0,112,-18.974323272705078,44.47221755981445,0.20000000298023224,0.6000000238418579,1.0
0,113,-11.754752159118652,50.31236267089844,0.6666666865348816,0.6666666865348816,0.6666666865348816
0,114,-4.408245086669922,4.346692085266113,0.6666666865348816,1.0,1.0
0,115,-4.451048374176025,85.71675872802734,0.0,1.0,1.0
0,116,-7.229117393493652,37.134952545166016,0.5,0.5,1.0
0,117,-2.1654980182647705,2.9527854919433594,1.0,1.0,1.0
0,118,-17.680381774902344,3.8963074684143066,0.7692307829856873,0.8461538553237915,1.0
0,119,-9.592777252197266,121.07239532470703,0.5,0.5,0.5
0,120,-16.497343063354492,3822.54443359375,0.5,0.5,0.5
0,121,-43.22569274902344,222.11862182617188,0.125,0.5,0.625
0,122,-37.22598648071289,494.8877258300781,0.1666666716337204,0.3333333432674408,0.6666666865348816
0,123,-13.630121231079102,9.695741653442383,0.6666666865348816,0.8333333730697632,0.8333333730697632
0,124,-16.890878677368164,68.21876525878906,0.75,0.75,0.75
0,125,-10.996238708496094,9.018228530883789,0.6000000238418579,1.0,1.0
0,126,-11.610283851623535,18.220930099487305,0.5,0.75,0.75
0,127,-19.956361770629883,146.80284118652344,0.5,0.5,0.5
0,128,-7.340503215789795,11.551719665527344,0.3333333432674408,0.6666666865348816,1.0
0,129,-13.098215103149414,26.431428909301758,0.5,0.5,1.0
0,130,-4.217206001281738,67.84366607666016,0.0,0.0,1.0
0,131,-19.732255935668945,718.681884765625,0.0,0.3333333432674408,0.6666666865348816
0,132,-16.072120666503906,24.88895606994629,0.4000000059604645,0.6000000238418579,1.0
0,133,-4.113378524780273,61.15297317504883,0.0,1.0,1.0
0,134,-6.728407859802246,28.910472869873047,0.5,0.5,1.0
0,135,-10.811358451843262,222.66741943359375,0.0,0.5,0.5
0,136,-3.1142916679382324,2.823838949203491,0.6666666865348816,1.0,1.0
0,137,-8.481220245361328,69.4502182006836,0.0,0.5,1.0
0,138,-14.04625415802002,1122.29052734375,0.0,0.5,0.5
0,139,-9.301888465881348,22.211931228637695,0.6666666865348816,0.6666666865348816,0.6666666865348816
0,140,-7.520625591278076,4.500214576721191,0.4000000059604645,1.0,1.0
0,141,-11.270957946777344,42.81916809082031,0.3333333432674408,0.3333333432674408,1.0
0,142,-6.987879753112793,5.737192630767822,0.5,1.0,1.0
0,143,-11.759204864501953,10.504891395568848,0.4000000059604645,1.0,1.0
0,144,-12.901592254638672,633.2062377929688,0.0,0.0,1.0
0,145,-16.723838806152344,65.4286117553711,0.5,0.75,0.75
0,146,-34.86125564575195,32.65916442871094,0.5,0.699999988079071,0.800000011920929
0,147,-11.301946640014648,43.26377487182617,0.0,0.6666666865348816,1.0
0,148,-11.47240161895752,309.8848571777344,0.0,0.5,0.5
0,149,-12.155050277709961,435.9489440917969,0.0,0.5,0.5
1,0,-13.579927444458008,888.8812866210938,0.0,0.5,0.5
1,1,-13.081308364868164,5.1302971839904785,0.75,0.875,0.875
1,2,-11.047087669372559,250.5212860107422,0.5,0.5,0.5
1,3,-7.719803333282471,2252.5166015625,0.0,0.0,1.0
1,4,-9.786251068115234,133.36978149414062,0.0,0.5,1.0
1,5,-6.936975002288818,32.088172912597656,0.5,0.5,0.5
1,6,-7.7149858474731445,13.087556838989258,0.3333333432674408,0.6666666865348816,1.0
1,7,-26.001949310302734,5809.88720703125,0.0,0.0,0.3333333432674408
1,8,-12.892426490783691,13.177163124084473,0.6000000238418579,0.800000011920929,1.0
1,9,-0.6650364995002747,1.3944753408432007,1.0,1.0,1.0
1,10,-13.190019607543945,81.18035125732422,0.6666666865348816,0.6666666865348816,0.6666666865348816
1,11,-13.258180618286133,83.04590606689453,0.3333333432674408,0.6666666865348816,0.6666666865348816
1,12,-4.485961437225342,9.421372413635254,0.5,0.5,1.0
1,13,-18.5374755859375,10601.3623046875,0.0,0.5,0.5
1,14,-4.166175842285156,4.009735584259033,0.6666666865348816,1.0,1.0
1,15,-11.287630081176758,16.808883666992188,0.5,0.75,1.0
1,16,-6.890473365783691,9.942559242248535,0.3333333432674408,0.6666666865348816,1.0
1,17,-8.073295593261719,14.7478666305542,0.3333333432674408,0.6666666865348816,1.0
1,18,-5.493941307067871,3.9490904808044434,0.5,1.0,1.0
1,19,-16.992822647094727,16.981714248657227,0.5,0.6666666865348816,1.0
1,20,-12.40487289428711,22.22500991821289,0.75,0.75,0.75
1,21,-9.127036094665527,20.954328536987305,0.3333333432674408,0.6666666865348816,1.0
1,22,-11.130783081054688,261.22747802734375,0.5,0.5,0.5
1,23,-12.263337135314941,7.720580577850342,0.5,0.8333333730697632,1.0
1,24,-1.7423449754714966,5.710719585418701,1.0,1.0,1.0
1,25,-23.897062301635742,4.452948570251465,0.4375,0.9375,1.0
1,26,-3.0207955837249756,4.528532028198242,0.5,1.0,1.0
1,27,-10.363126754760742,13.340195655822754,0.25,0.75,1.0
1,28,-4.9335479736328125,5.178503036499023,0.6666666865348816,1.0,1.0
1,29,-3.5149850845336914,33.61542510986328,0.0,1.0,1.0
1,30,-13.60954475402832,902.142333984375,0.0,0.5,0.5
1,31,-12.274065017700195,462.67852783203125,0.5,0.5,0.5
1,32,-4.135982990264893,7.90892219543457,0.5,1.0,1.0
