step,corpus_perplexity,corpus_loss
1,5.489989280700684,1.7029263063310092
2,5.39537239074707,1.6855416836805126
3,5.184722423553467,1.6457162858229877
4,4.9178547859191895,1.5928723397303692
5,4.655879020690918,1.5381307524448455
6,4.335812568664551,1.4669090320828975
7,3.9987261295318604,1.3859757811807356
8,3.691521644592285,1.3060387725189955
9,3.4525203704833984,1.239104461971481
10,3.184803009033203,1.1583903484554061
11,2.6939427852630615,0.9910058468773725
12,2.4260940551757812,0.8862826015916158
13,2.3414156436920166,0.85075575254291
14,2.2894864082336426,0.828327454888423
15,2.1670384407043457,0.7733614188007041
16,2.079312801361084,0.732037443810813
17,2.016606092453003,0.7014159301520906
18,1.9778895378112793,0.6820303531010982
19,1.9564719200134277,0.6711428197103956
20,1.9478765726089478,0.6667398433393172
21,1.7665553092956543,0.5690314718239629
22,1.684600591659546,0.5215285100678296
23,1.618037223815918,0.4812138032861169
24,1.5664269924163818,0.44879725371182977
25,1.5624059438705444,0.4462269173056481
26,1.5786089897155762,0.45654408837083504
27,1.5680848360061646,0.44985505657541724
28,1.542401909828186,0.43334084166451964
29,1.5224508047103882,0.420321423877007
30,1.5059552192687988,0.40942737693088677
31,1.4328850507736206,0.35968996516308865
32,1.3913354873657227,0.33026406631728766
33,1.3720489740371704,0.31630522606043876
34,1.353101372718811,0.3023992872408954
35,1.3308695554733276,0.28583248131186756
36,1.3208765983581543,0.2782956146470478
37,1.325721263885498,0.28195667267957647
38,1.3381856679916382,0.29131468004617184
39,1.3461079597473145,0.29721744405686007
40,1.3411831855773926,0.29355219167881463
41,1.2687090635299683,0.23799986828280628
42,1.2352601289749146,0.21128159176879885
43,1.2302873134613037,0.2072477259904393
44,1.2375754117965698,0.21315417568453762
45,1.2468626499176025,0.22063053733018803
46,1.2493462562561035,0.22262043824479008
47,1.2437008619308472,0.2180915035251254
48,1.228295922279358,0.20562780619114604
49,1.2058801651000977,0.1872097326289846
50,1.190293788909912,0.1742001842955081
51,1.1626689434051514,0.15071821734798452
52,1.1498346328735352,0.13961808907412815
53,1.141575574874878,0.1324094287161851
54,1.136208415031433,0.1276967738470876
55,1.1312527656555176,0.12332565729810639
56,1.1264562606811523,0.11907666115345025
57,1.1253986358642578,0.11813726881723975
58,1.1281839609146118,0.12060918432371504
59,1.1323074102401733,0.12425754822300811
60,1.1343897581100464,0.1260948325293641
61,1.1097849607467651,0.10416628920505336
62,1.09525465965271,0.09098692112444884
63,1.0865660905838013,0.0830223583094745
64,1.0814883708953857,0.07833823324935524
65,1.0780432224273682,0.07514758535929268
66,1.0759472846984863,0.0732014674179628
67,1.0743882656097412,0.07175146547671465
68,1.072979211807251,0.0704391382848133
69,1.072188138961792,0.06970150948627704
70,1.0711630582809448,0.06874498750706741
71,1.0678725242614746,0.06566834200970602
72,1.0652464628219604,0.06320623991285824
73,1.0631372928619385,0.061224276950777035
74,1.0617213249206543,0.05989144248681492
75,1.0604559183120728,0.058698871188392794
76,1.0596541166305542,0.05794257906949889
77,1.0589451789855957,0.05727330270553358
78,1.0582821369171143,0.056646970519278264
79,1.0578482151031494,0.056236904288434524
80,1.0573749542236328,0.05578933403637594
81,1.0567959547042847,0.05524165935813825
82,1.0563511848449707,0.05482063286004227
83,1.056077003479004,0.05456115824437486
84,1.0557891130447388,0.05428850527945343
85,1.055505633354187,0.05401988389077102
86,1.0553184747695923,0.053842560137265474
87,1.055275797843933,0.05380212816533262
88,1.0552558898925781,0.05378326052353236
89,1.0551507472991943,0.05368364966475099
90,1.0552730560302734,0.05379950076056137
91,1.0551754236221313,0.053707014631504166
92,1.0550435781478882,0.0535820259315603
93,1.0550377368927002,0.05357656268012781
94,1.0549943447113037,0.05353537316446386
95,1.0552278757095337,0.053756703565999535
96,1.05515718460083,0.053689792410343155
97,1.0551002025604248,0.05363577088435215
98,1.0550923347473145,0.05362833777851075
99,1.055074691772461,0.05361157423180659
100,1.055039644241333,0.05357829822743996
