step,loss,chunked_perplexity
1,2.598475456237793,13.443227615652962
2,2.5436513423919678,12.726053418532596
3,2.552747964859009,12.8423456533377
4,2.1694226264953613,8.753228699140196
5,2.5094337463378906,12.297964321175478
6,2.448418617248535,11.570035589871669
7,2.376945972442627,10.771954730692675
8,1.9486451148986816,7.019170964920739
9,2.324615478515625,10.22274846352924
10,2.2936902046203613,9.911445541137647
11,2.203014850616455,9.052263623833145
12,1.8601919412612915,6.424969869904699
13,2.046415090560913,7.740103739600014
14,2.248117446899414,9.469891471594401
15,2.1132984161376953,8.275492334732608
16,1.880933165550232,6.559623221438872
17,2.1669952869415283,8.732007406955592
18,2.1705431938171387,8.76304277882205
19,2.0312752723693848,7.6238025868332135
20,1.8501262664794922,6.360622605323304
21,2.174891948699951,8.801234086023157
22,2.190173864364624,8.936766764908006
23,1.9097917079925537,6.751682330592078
24,1.9058992862701416,6.725453016518158
25,2.0929198265075684,8.108556210994882
26,2.1615865230560303,8.684905536921047
27,1.799419641494751,6.046137518665167
28,1.9031238555908203,6.706812867070547
29,2.1755096912384033,8.806672662355993
30,2.161505937576294,8.684205687841105
31,1.679731845855713,5.364117367944236
32,1.9373867511749268,6.940589763051814
33,2.244734287261963,9.437907451027176
34,2.1486427783966064,8.573214745194527
35,1.5585120916366577,4.751745820304794
36,1.9073277711868286,6.735067089854668
37,2.1538100242614746,8.617629305287306
38,2.1981124877929688,9.007994742893407
39,1.4409029483795166,4.224508608562873
40,2.04526686668396,7.731221468070116
41,2.12518310546875,8.374430751816824
42,2.0742006301879883,7.958182384992273
43,1.3188661336898804,3.7391792433374667
44,2.146048069000244,8.550998579049885
45,2.139432430267334,8.494614974069199
46,2.1879284381866455,8.916722427329612
47,1.2716279029846191,3.5666540056818357
48,2.1012628078460693,8.176488729976098
49,2.161837339401245,8.687084126387855
50,2.1621458530426025,8.689764623808214
51,1.3297114372253418,3.779952476603478
52,2.13965106010437,8.496472353388535
53,2.2056989669799805,9.07659359037642
54,2.201038122177124,9.034387430897942
55,1.9486876726150513,7.019469691164322
56,2.141996383666992,8.51642271608114
57,2.2056703567504883,9.076333910665557
58,2.182509183883667,8.868531139310683
59,1.8749698400497437,6.520622455715525
60,2.1730823516845703,8.785321800843557
61,2.1752967834472656,8.80479785272005
62,2.0904712677001953,8.088726221624391
63,1.913928747177124,6.779672162550596
64,2.178647756576538,8.83435198362713
65,2.2138264179229736,9.150663752588788
66,2.179349184036255,8.84055081445818
67,2.018620014190674,7.527929326772122
68,2.1563448905944824,8.639501553584775
69,2.232138156890869,9.31977192555291
70,2.208383083343506,9.100988949101872
71,2.11863374710083,8.319762819048133
72,2.1621408462524414,8.68972111608911
73,2.1111223697662354,8.257504058425402
74,1.5119614601135254,4.535618509812197
75,1.8773584365844727,6.536216208094932
76,2.146033763885498,8.550876256908937
77,2.1251814365386963,8.37441677548932
78,1.3731175661087036,3.9476385555802835
79,1.9492542743682861,7.023448061967617
80,2.1336047649383545,8.445255166815574
81,2.1504297256469727,8.588548323778054
82,1.3027080297470093,3.679246698554988
83,2.057054281234741,7.822891797172557
84,2.130777597427368,8.421412734941152
85,2.1240148544311523,8.364653026932405
86,1.1816296577453613,3.259682042822236
87,2.0820984840393066,8.021283801271547
88,2.149043083190918,8.57664733115416
89,2.1344118118286133,8.45207363477699
90,1.1166568994522095,3.054625195354984
91,2.060507297515869,7.849951061066734
92,2.148444175720215,8.571512250866412
93,2.0521836280822754,7.784881846365925
94,1.2063015699386597,3.3411049309782106
95,2.125272512435913,8.375179517744007
96,2.101902961730957,8.181724616709145
97,1.935605525970459,6.92823801352155
98,1.3064645528793335,3.6930938662067887
99,2.056530475616455,7.818795195503104
100,2.1564505100250244,8.640414101009553
101,1.8113468885421753,6.118683068861926
102,1.4686474800109863,4.343356689855041
103,2.124528646469116,8.368951823307082
104,2.1405019760131836,8.503705213724373
105,1.730487585067749,5.643404877657669
106,1.590631127357483,4.906844795269915
107,2.0524091720581055,7.786637877592611
108,2.163839101791382,8.704491021093059
109,1.576928734779358,4.8400678284812315
110,1.679255723953247,5.361564002082902
111,2.097067356109619,8.14225652612779
112,2.16996431350708,8.757971493876308
113,1.4820832014083862,4.402106610265674
114,1.825998306274414,6.208990400220728
115,2.083131790161133,8.029576526652399
116,2.0947608947753906,8.123498367076929
117,1.3967092037200928,4.041877063383262
118,1.8398809432983398,6.295788660572787
119,2.1127986907958984,8.271357894625384
120,2.1765193939208984,8.81556927407755
121,1.5383386611938477,4.656847239836125
