step,probe_index,log_prob,perplexity,target_rank
0,0,-0.525951087474823,1.6920673847198486,1.0
0,1,-11.747293472290039,18.855854034423828,150.0
0,2,-14.714284896850586,1567.351318359375,387.0
0,3,-7.656161308288574,45.974212646484375,7.0
0,4,-10.199908256530762,2.1915483474731445,3.0
0,5,-13.974720001220703,16.361713409423828,27.0
0,6,-20.008365631103516,22118.791015625,752.0
0,7,-39.08745574951172,17533.41796875,6987.0
0,8,-23.891586303710938,53.6204719543457,145.0
0,9,-22.632946014404297,286.6427001953125,300.0
0,10,-3.0939698219299316,4.697286128997803,3.0
0,11,-22.445533752441406,89.04186248779297,170.0
0,12,-10.967626571655273,38.701385498046875,8.0
0,13,-11.896080017089844,383.0019226074219,62.0
0,14,-6.922406196594238,5.64404821395874,2.0
0,15,-40.44041442871094,89.42314147949219,235.0
0,16,-12.627386093139648,6.073361873626709,14.0
2,0,-0.5398390293121338,1.7157306671142578,1.0
2,1,-11.76652717590332,18.94673728942871,147.0
2,2,-14.687067031860352,1546.1658935546875,384.0
2,3,-7.5976715087890625,44.649169921875,7.0
2,4,-10.201139450073242,2.191756010055542,3.0
2,5,-13.987678527832031,16.404170989990234,27.0
2,6,-19.947877883911133,21459.84765625,737.0
2,7,-39.03404998779297,17300.876953125,6615.0
2,8,-23.881549835205078,53.530853271484375,135.0
2,9,-22.586198806762695,283.312255859375,296.0
2,10,-3.1173040866851807,4.752410888671875,3.0
2,11,-22.45009994506836,89.12320709228516,176.0
2,12,-10.988450050354004,38.9709587097168,8.0
2,13,-11.872139930725098,378.4447021484375,63.0
2,14,-6.927394866943359,5.651091575622559,2.0
2,15,-40.445457458496094,89.4732666015625,244.0
2,16,-12.60719108581543,6.055865287780762,14.0
4,0,-0.5259700417518616,1.6920994520187378,1.0
4,1,-11.709505081176758,18.678558349609375,146.0
4,2,-14.435606002807617,1363.490234375,374.0
4,3,-7.547269821166992,43.53803253173828,7.0
4,4,-10.177982330322266,2.1878552436828613,3.0
4,5,-13.911279678344727,16.155426025390625,25.0
4,6,-19.98656463623047,21878.994140625,761.0
4,7,-38.130287170410156,13802.041015625,4905.0
4,8,-23.055580139160156,46.646446228027344,81.0
4,9,-21.819581985473633,233.90042114257812,204.0
4,10,-3.118068218231201,4.754227161407471,3.0
