step,loss,chunked_perplexity
1,2.0751,7.965342953504734
2,2.1292,8.408137610030431
3,1.9897,7.313339431346976
4,1.9869,7.292890722491424
5,1.9776,7.225381244419151
6,1.907,6.732859890669165
7,1.8503,6.361727754679112
8,1.7794,5.926299571900704
9,1.783,5.947672698905182
10,1.6578,5.247753078792966
11,1.7094,5.525645095751483
12,1.6032,4.968907514751007
13,1.5512,4.717127340425692
14,1.4996,4.479896753197256
15,1.4767,4.378472853471101
16,1.4386,4.21479097720507
17,1.3365,3.805700217472638
18,1.3125,3.715450737941104
19,1.3517,3.8639887312389822
20,1.3088,3.7017289711335613
21,1.2665,3.5484113631862106
22,1.221,3.3905766155134955
23,1.1589,3.18642627871465
24,1.1521,3.164832083492713
25,1.1485,3.153459171516439
26,1.0929,2.982911986294672
27,1.1074,3.0264793098586433
28,0.9136,2.493282212250509
29,1.122,3.070990045496511
30,1.0699,2.915087976603411
31,1.108,3.0282957423198043
32,1.0876,2.967144373849625
33,1.0689,2.912174345685069
34,1.1247,3.079292922459254
35,1.0258,2.789326029042731
36,1.0766,2.934684641566477
37,1.0605,2.887814535619106
38,1.0246,2.785980845319535
39,1.0627,2.8941747212363724
40,1.0977,2.997264382022043
41,1.0504,2.858794407152963
42,1.0841,2.956777521116262
43,1.1141,3.0468248025260922
44,1.0683,2.9104275651642175
45,1.0352,2.8156693131770667
46,1.0314,2.8049900731936455
47,1.0952,2.9897805797176815
48,1.0875,2.966847674247467
49,1.0614,2.8904147386169985
50,1.0844,2.9576646874408916
