step,loss,chunked_perplexity
1,2.0772,7.9820877495892715
2,1.8997,6.683888974781751
3,2.0103,7.465556678406258
4,1.9682,7.1577808801967375
5,2.0174,7.518750746304756
6,2.0051,7.426836543279209
7,2.065,7.8852978976549
8,1.8989,6.678544001876154
9,1.9431,6.980356570022814
10,1.982,7.257242966279126
11,1.8561,6.398732987092306
12,1.8806,6.5574381449753005
13,1.9114,6.762549743965747
14,1.8456,6.3318977895621185
15,1.91,6.753088798531286
16,1.91,6.753088798531286
17,1.8624,6.43917225485164
18,1.8944,6.64855807280935
19,1.7836,5.95124237331976
20,1.9131,6.774055855954624
21,1.7314,5.648556354321514
22,1.8087,6.102509011660075
23,1.7758,5.905003249821626
24,1.8263,6.210863896263488
25,1.6597,5.257733287838887
26,1.8541,6.385948310056716
27,1.7609,5.817670942801065
28,1.7143,5.552787200570665
29,1.731,5.646297383604048
30,1.6791,5.360729143146365
31,1.705,5.501385667211497
32,1.7181,5.573927933886792
33,1.6304,5.105916676788565
34,1.6574,5.245654397325725
35,1.6139,5.022360287510081
36,1.7022,5.486003332661465
37,1.6569,5.243032225724591
38,1.6117,5.011323240081339
39,1.6567,5.241983724133101
40,1.7513,5.762088524231628
41,1.6408,5.159295297938709
42,1.5515,4.718542690919779
43,1.5637,4.7764614980882385
44,1.6722,5.323867431213548
45,1.6126,5.015835461192338
46,1.5518,4.719958466082711
47,1.6106,5.005813815256437
48,1.5804,4.856898182010185
49,1.5369,4.650152431361785
50,1.5609,4.763106112159409
51,1.5694,4.803765069882574
52,1.5588,4.753114084624856
53,1.5374,4.65247808894341
54,1.5002,4.48258549779189
55,1.5196,4.570396670793353
56,1.5863,4.885638582093228
57,1.5622,4.769302176674539
58,1.5303,4.619562483185211
59,1.4616,4.312854578159466
60,1.4297,4.17744577018833
61,1.5543,4.731773124417369
62,1.4794,4.390310704082306
63,1.4983,4.474076671290999
64,1.4501,4.263540847936617
65,1.5361,4.64643379706874
66,1.4606,4.3085438792899655
67,1.5038,4.498751887625945
68,1.554,4.730353805388543
69,1.4952,4.460228509351072
70,1.3518,3.8643751494326937
71,1.4617,4.313285885182274
72,1.4352,4.2004850217881815
73,1.4319,4.186646267719161
74,1.5107,4.52990061517814
75,1.4799,4.392506408314661
76,1.5295,4.615868311064534
77,1.5161,4.554428243494448
78,1.4905,4.439314621492557
79,1.441,4.224918623865084
80,1.4987,4.475866659933377
81,1.5083,4.5190418893848525
82,1.4676,4.338809492506768
83,1.4088,4.091043205494901
84,1.413,4.10826172052834
85,1.4784,4.38592258780204
86,1.5487,4.705349250821055
87,1.4961,4.4642445219440745
88,1.4628,4.3180331101510285
89,1.4848,4.414082507989444
90,1.466,4.331872948034132
91,1.4201,4.1375341729817094
92,1.4901,4.437539250741782
93,1.4906,4.43975857515202
94,1.4755,4.37322183728677
95,1.4682,4.341413559344201
96,1.4737,4.36535711835017
97,1.4984,4.474524101329258
98,1.4161,4.121017092473567
99,1.497,4.468264150575384
100,1.5265,4.602041456782902
