step,loss,chunked_perplexity
1,2.1669,8.731175400316696
2,2.2995,9.969196610152352
3,2.265,9.631124601110287
4,2.3137,10.1117690708026
5,2.337,10.350139521927634
6,2.3319,10.297488185395682
7,2.1779,8.827748508035762
8,2.1241,8.365365270394353
9,2.0304,7.617132602531622
10,2.0827,8.02611018293054
11,2.1011,8.1751576418163
12,2.0192,7.53229668533583
13,2.052,7.783452454683981
14,2.0109,7.470037356482304
15,1.9574,7.080892789729921
16,2.0333,7.639254348106392
17,1.9499,7.027984746973501
18,1.8811,6.560717683864186
19,1.8419,6.308513056175582
20,1.8828,6.571880389538227
21,1.8293,6.229524464809673
22,1.7169,5.567243231989431
23,1.8009,6.055094597973338
24,1.7573,5.7967649807171675
25,1.6985,5.465742625752483
26,1.6147,5.026379783324042
27,1.656,5.238315619512605
28,1.56,4.758821245137854
29,1.6747,5.337193750750214
30,1.6438,5.174796423895617
31,1.4903,4.438426847348632
32,1.521,4.5767997072121265
33,1.508,4.517686380154588
34,1.4075,4.085728304761749
35,1.4579,4.29692650133368
36,1.4696,4.34749579489874
37,1.6259,5.0829916716904195
38,1.4349,4.19922506528457
39,1.4381,4.212684108477541
40,1.368,3.9274878595364116
41,1.3711,3.939681962995893
42,1.3984,4.048716834786438
43,1.3958,4.038203843826558
44,1.2901,3.633149852572923
45,1.3994,4.052767576654596
46,1.3178,3.735194902670949
47,1.3386,3.8137005853754933
48,1.3025,3.6784813854018137
49,1.3321,3.7889919217224506
50,1.3566,3.882968739065411
51,1.3643,3.9129830049846652
52,1.4219,4.144988441321931
53,1.316,3.728477599232907
54,1.2965,3.65647657752741
55,1.4191,4.133398706886398
56,1.1761,3.2417068608711888
57,1.2812,3.6009582838567096
58,1.3455,3.840106113723534
59,1.2641,3.5399053871686528
60,1.2775,3.5876593563941026
61,1.3306,3.7833126943252697
62,1.3548,3.875985681971903
63,1.3311,3.7852048236653477
64,1.5308,4.621872841968367
65,1.2981,3.662331622838627
66,1.3606,3.89853171923137
67,1.356,3.8806396566165793
68,1.4013,4.060475154930907
69,1.3532,3.8697890634974725
70,1.3525,3.867081159030161
71,1.3513,3.8624434448243736
72,1.3302,3.781799671872204
73,1.3809,3.978480649277712
74,1.3258,3.765196307504328
75,1.2929,3.643336927409343
76,1.2665,3.5484113631862106
77,1.2958,3.6539179395509107
78,1.2745,3.576912506659658
79,1.2679,3.5533826181611823
80,1.2363,3.44285131947132
81,1.2857,3.6171991105878245
82,1.3883,4.008030606076343
83,1.3662,3.9204247401037775
84,1.2539,3.5039818735950807
85,1.3529,3.8686283009015185
86,1.3167,3.7310884472425636
87,1.3038,3.683266520866982
88,1.3446,3.8366515729976913
89,1.1681,3.2158766645304824
90,1.2958,3.6539179395509107
91,1.3396,3.817516193446937
92,1.3513,3.8624434448243736
93,1.2295,3.4195193491039544
94,1.2319,3.427736051640831
95,0.7283,2.0715559674341315
96,1.2877,3.624440748032566
97,1.3042,3.684740122175943
98,1.3583,3.8895753999925065
99,1.339,3.815226370746374
100,1.4172,4.12555270540506
