step,corpus_perplexity,corpus_loss
1,6.671882152557373,1.8979020346907587
2,6.67029333114624,1.8976638550070204
3,6.66349983215332,1.8966448854809403
4,6.6524457931518555,1.8949846216419408
5,6.64254903793335,1.8934957437045892
6,6.624367713928223,1.8907548859442305
7,6.591552734375,1.8857888639562594
8,6.562336444854736,1.881346737685541
9,6.51837158203125,1.874624571883934
10,6.477355003356934,1.8683122061263349
11,6.408871173858643,1.8576831979468695
12,6.349099159240723,1.8483129561497045
13,6.264498710632324,1.8348985848168826
14,6.191719055175781,1.8232127150460464
15,6.107122898101807,1.809455719222997
16,6.038751602172852,1.7981972696780895
17,5.956734657287598,1.7845224346959343
18,5.894742488861084,1.7740608751873164
19,5.810755729675293,1.759710680006769
20,5.745064735412598,1.7483412466265336
21,5.655190944671631,1.7325739035698033
22,5.5883917808532715,1.7206916143968096
23,5.511054992675781,1.706756117767446
24,5.452605247497559,1.6960935081300332
25,5.385185718536377,1.6836517810848022
26,5.330618381500244,1.6734673152193997
27,5.2653679847717285,1.6611511041132454
28,5.21520471572876,1.651578282584165
29,5.154168605804443,1.639805809628525
30,5.106461048126221,1.6305065831665515
31,5.049657344818115,1.61932040635592
32,5.004901885986328,1.6104177959944563
33,4.950472831726074,1.599483169895876
34,4.906452178955078,1.5905510830807694
35,4.856039524078369,1.5802231472924662
36,4.815079689025879,1.571752578678985
37,4.768928050994873,1.5621215138564095
38,4.732132434844971,1.5543759274967457
39,4.682361125946045,1.5438024997446302
40,4.64786434173584,1.5364077738716448
41,4.603471755981445,1.5268108235930167
42,4.568966388702393,1.5192869722068396
43,4.527029514312744,1.510066026886918
44,4.4929680824279785,1.5025135469150575
45,4.454488754272461,1.4939123063388897
46,4.4215617179870605,1.486492944881527
47,4.381317615509033,1.4773495775529404
48,4.351767539978027,1.470582070522554
49,4.311915874481201,1.4613822298028207
50,4.280941486358643,1.4541729601962397
51,4.243771076202393,1.4454523807379316
52,4.214547634124756,1.438542303019478
53,4.17755651473999,1.4297265002375483
54,4.148382186889648,1.422718353939512
55,4.1140456199646,1.4144069208011218
56,4.084999084472656,1.4073214848933386
57,4.051626205444336,1.3991183176555577
58,4.025637626647949,1.3926832252059456
59,3.99053692817688,1.383925806428443
60,3.9669811725616455,1.3780053340849672
61,3.934605836868286,1.3698106948607047
62,3.9111063480377197,1.3638203085866083
63,3.8791708946228027,1.35562139805814
64,3.8535854816436768,1.3490040547224484
65,3.825368881225586,1.3416548846642344
66,3.7985851764678955,1.3346286958263338
67,3.771535873413086,1.3274823856703402
68,3.7473716735839844,1.3210547531317265
69,3.7173092365264893,1.3130000308876155
70,3.694943904876709,1.3069653677458286
71,3.6660213470458984,1.299106923325461
72,3.6419260501861572,1.2925126633635098
73,3.61527419090271,1.28516768097361
74,3.591858386993408,1.2786697621557954
75,3.565049648284912,1.2711780455069812
76,3.544778823852539,1.2654757033439625
77,3.519303560256958,1.2582631017973445
78,3.4972641468048096,1.251980978400823
79,3.473679780960083,1.2452144410037793
80,3.453644037246704,1.2394299669645055
81,3.4272027015686035,1.2317444134812767
82,3.407531976699829,1.225988303160829
83,3.3846933841705322,1.219263263569052
84,3.3642168045043945,1.2131952210514165
85,3.3417232036590576,1.206486594741867
86,3.322603464126587,1.2007486333636201
87,3.302888870239258,1.1947975458866782
88,3.282958984375,1.1887451236333573
89,3.2633981704711914,1.1827691105614369
90,3.2462236881256104,1.1774924341049104
91,3.2258787155151367,1.1712054340471998
92,3.2115204334259033,1.1667444399761737
93,3.19221830368042,1.1607161118459495
94,3.176766872406006,1.155863962124724
95,3.159087896347046,1.1502833287062453
96,3.1433236598968506,1.1452807411791524
97,3.1274001598358154,1.1402019869816356
98,3.1122660636901855,1.1353510291215354
99,3.0952231884002686,1.1298599881458886
100,3.0809576511383057,1.1252404865907597
101,3.0664589405059814,1.120523484405339
102,3.052199602127075,1.1158624879520027
103,3.0388171672821045,1.1114682981721853
104,3.026470422744751,1.1073970844740073
105,3.011241912841797,1.102352620012137
106,2.9994940757751465,1.0984436342907196
107,2.9868242740631104,1.0942107413347768
108,2.9744341373443604,1.0900538472742018
109,2.9628114700317383,1.0861386281823386
110,2.950653553009033,1.0820267561302888
111,2.938817024230957,1.0780070999863014
112,2.928056240081787,1.0743388464193637
113,2.917917013168335,1.0708700041150585
114,2.9092774391174316,1.0679047085380384
115,2.897716760635376,1.0639231186776066
116,2.8882999420166016,1.060668063460423
117,2.8784286975860596,1.057244536168389
118,2.8716070652008057,1.0548717509559917
119,2.8606438636779785,1.0510466876208497
120,2.8538663387298584,1.048674709763001
121,2.845426082611084,1.0457128190276437
122,2.838876247406006,1.0434082380375218
123,2.8282430171966553,1.0396557239648594
124,2.8229355812072754,1.0377772643809557
125,2.8153228759765625,1.035076940222563
126,2.8101086616516113,1.0332231907338092
127,2.8031694889068604,1.030750730073183
128,2.797051429748535,1.0285657322442527
129,2.793039321899414,1.027130359663538
130,2.7880687713623047,1.0253490834100527
131,2.78318452835083,1.0235957850245498
132,2.778493881225586,1.0219090235470374
133,2.7735300064086914,1.0201208134807886
134,2.7698919773101807,1.0188083867406383
135,2.7644970417022705,1.0168587305044918
136,2.761876344680786,1.0159103142435109
137,2.7575771808624268,1.0143524409466194
138,2.7531800270080566,1.012756620151654
139,2.749465227127075,1.011406377386668
140,2.7465105056762695,1.0103311951909246
141,2.744039535522461,1.0094310654863863
142,2.7409584522247314,1.008307721221226
143,2.737541675567627,1.0070602884591653
144,2.736241340637207,1.006585183520805
145,2.7324254512786865,1.0051896215584422
146,2.729440689086914,1.0040967553910276
147,2.7284159660339355,1.0037212674551017
148,2.727632522583008,1.0034341040571164
149,2.7239394187927246,1.002079118382148
150,2.724327325820923,1.0022216421599495
151,2.721743583679199,1.0012726792394155
152,2.7211527824401855,1.0010555740886629
153,2.719660758972168,1.0005071300252943
154,2.7172255516052246,0.9996113352326073
155,2.7161355018615723,0.9992100405250705
156,2.7157373428344727,0.9990634923510493
157,2.715648651123047,0.999030817596002
158,2.7133536338806152,0.9981854008662808
159,2.712803602218628,0.9979826162562292
160,2.7114312648773193,0.9974766421246537
161,2.710204839706421,0.9970242364011119
162,2.71138858795166,0.9974609254737812
163,2.711599111557007,0.9975385452135312
164,2.7110378742218018,0.9973315245647482
165,2.7098214626312256,0.9968827543537055
166,2.7090094089508057,0.99658305457785
167,2.7085351943969727,0.9964079230695999
168,2.70845890045166,0.9963797943424667
169,2.7092154026031494,0.9966591000556946
170,2.7092509269714355,0.9966721657236051
171,2.7090306282043457,0.9965909090244482
172,2.7072999477386475,0.9959518605239549
173,2.7079474925994873,0.9961909522296137
174,2.708003520965576,0.9962116719259049
175,2.7065486907958984,0.9956742390773387
176,2.708183526992798,0.9962780939520842
177,2.7063028812408447,0.9955834062109258
178,2.7085413932800293,0.9964102258378699
179,2.7091357707977295,0.9966296797367669
180,2.707590103149414,0.996058935209084
181,2.7064433097839355,0.9956353284089966
182,2.7067008018493652,0.9957304634249035
183,2.707200288772583,0.9959149971205371
184,2.7062671184539795,0.9955702569865873
185,2.7070679664611816,0.9958661276192787
186,2.706820249557495,0.9957745902777486
187,2.706451416015625,0.9956383423935823
188,2.7071101665496826,0.995881725971387
189,2.7060494422912598,0.9954897863091978
190,2.70656418800354,0.9956799796582222
191,2.7068302631378174,0.9957782694689765
192,2.7076375484466553,0.9960765012296461
193,2.7067620754241943,0.9957530940457088
194,2.7065892219543457,0.9956892406876889
195,2.705894708633423,0.9954326386789973
196,2.7074966430664062,0.9960245055107921
197,2.7077863216400146,0.9961314956197049
198,2.706300735473633,0.9955826152954985
199,2.707058906555176,0.9958628005993895
