step,corpus_perplexity,corpus_loss
1,8.392207145690918,2.1273036003112793
2,8.236398696899414,2.108563184738159
3,7.904139518737793,2.0673866271972656
4,7.50940465927124,2.0161561965942383
5,6.9849419593811035,1.9437566995620728
6,6.553193092346191,1.8799524307250977
7,6.19924259185791,1.8244271278381348
8,6.097604751586914,1.8078960180282593
9,5.904393672943115,1.7756967544555664
10,5.6003241539001465,1.7228244543075562
11,5.28208589553833,1.6643210649490356
12,4.959776878356934,1.60136079788208
13,4.742037773132324,1.5564669370651245
14,4.526895046234131,1.5100362300872803
15,4.233621597290039,1.4430577754974365
16,4.1601457595825195,1.425550103187561
17,3.9911701679229736,1.3840844631195068
18,3.84018611907959,1.3455208539962769
19,3.7096076011657715,1.310926079750061
20,3.5734894275665283,1.2735425233840942
21,3.4714601039886475,1.2445752620697021
22,3.3547539710998535,1.2103784084320068
23,3.1866536140441895,1.1589713096618652
24,3.0498743057250977,1.115100383758545
25,2.964171886444092,1.0865976810455322
26,2.8719310760498047,1.05498468875885
27,2.759786367416382,1.0151532888412476
28,2.6994073390960693,0.9930322170257568
29,2.6613316535949707,0.9788265824317932
30,2.592839002609253,0.9527534246444702
31,2.4656503200531006,0.9024556279182434
32,2.4021220207214355,0.8763524889945984
33,2.3713669776916504,0.8634665608406067
34,2.2786455154418945,0.8235812187194824
35,2.23952579498291,0.8062641024589539
36,2.2288472652435303,0.8014845252037048
37,2.2230780124664307,0.7988926768302917
38,2.1761972904205322,0.7775790095329285
39,2.1217024326324463,0.7522187829017639
40,2.1167564392089844,0.7498849034309387
41,2.12669038772583,0.7545669674873352
42,2.073979377746582,0.7294691205024719
43,2.0041961669921875,0.6952430605888367
44,1.9913198947906494,0.6887977123260498
45,1.9895710945129395,0.6879190802574158
46,1.95670747756958,0.6712632179260254
47,1.9015432596206665,0.6426658034324646
48,1.8689525127410889,0.6253781318664551
49,1.848711371421814,0.6144888401031494
50,1.803178071975708,0.5895507335662842
51,1.750487208366394,0.5598941445350647
52,1.722387671470642,0.5437114834785461
53,1.7045912742614746,0.5333253741264343
54,1.6845892667770386,0.521521806716919
55,1.6799622774124146,0.5187713503837585
56,1.6862229108810425,0.5224910378456116
57,1.692253589630127,0.5260611176490784
58,1.6790225505828857,0.518211841583252
59,1.6556073427200317,0.504167914390564
60,1.6396384239196777,0.49447572231292725
61,1.6282626390457153,0.48751357197761536
62,1.6164984703063965,0.4802623987197876
63,1.596382975578308,0.4677404463291168
64,1.5816831588745117,0.4584895968437195
65,1.5697897672653198,0.45094171166419983
66,1.5619945526123047,0.4459635317325592
67,1.5574452877044678,0.44304680824279785
68,1.5549513101577759,0.4414442479610443
69,1.5536953210830688,0.44063618779182434
70,1.5451585054397583,0.43512651324272156
71,1.5379050970077515,0.4304211735725403
72,1.5309114456176758,0.42586323618888855
73,1.5269731283187866,0.42328739166259766
74,1.5191313028335571,0.41813862323760986
75,1.5133042335510254,0.414295494556427
76,1.5081121921539307,0.4108586609363556
77,1.5061028003692627,0.4095253646373749
78,1.5016752481460571,0.4065813422203064
79,1.4979923963546753,0.40412580966949463
80,1.4947727918624878,0.40197423100471497
81,1.4927663803100586,0.40063101053237915
82,1.4896535873413086,0.3985435664653778
83,1.4864816665649414,0.3964120149612427
84,1.4832216501235962,0.39421653747558594
85,1.4824280738830566,0.3936813473701477
86,1.4807767868041992,0.3925668001174927
87,1.4789299964904785,0.3913188576698303
88,1.4789024591445923,0.3913002610206604
89,1.4789197444915771,0.391311913728714
90,1.4778789281845093,0.39060789346694946
91,1.4764755964279175,0.3896579146385193
92,1.4756759405136108,0.38911616802215576
93,1.4750127792358398,0.38866662979125977
94,1.4737879037857056,0.38783586025238037
95,1.4733076095581055,0.38750991225242615
96,1.4721944332122803,0.3867541253566742
97,1.4719682931900024,0.38660046458244324
98,1.4706982374191284,0.38573724031448364
99,1.4699159860610962,0.3852052092552185
100,1.4698069095611572,0.3851310610771179
