step,loss,chunked_perplexity
1,2.0508,7.774117913583166
2,2.134,8.44859368746879
3,2.1747,8.799544862709675
4,2.1575,8.649486889055499
5,2.1686,8.746031022198105
6,2.1685,8.74515646282458
7,2.1639,8.705021125144206
8,2.1042,8.200539952760897
9,2.0329,7.6361992574260205
10,1.9952,7.353673615550239
11,1.8649,6.455290324681228
12,1.9306,6.893645188086145
13,1.955,7.063919023701211
14,1.9375,6.941375821197036
15,1.9385,6.948320668863327
16,1.9016,6.6966004358978655
17,1.9508,7.034312780433693
18,1.9037,6.710678073158844
19,1.8709,6.494138494594616
20,1.9709,7.177133002181537
21,1.8377,6.282072864609003
22,1.8348,6.263881243900957
23,1.7713,5.878490433773899
24,1.8662,6.463687659188119
25,1.816,6.147220325184242
26,1.8057,6.084228918474941
27,1.722,5.595708697711297
28,1.8116,6.120231973667961
29,1.8213,6.179887083349455
30,1.8107,6.114726242842167
31,1.6755,5.341465214108346
32,1.7112,5.535600213842236
33,1.74,5.697343422671991
34,1.6131,5.018344006006876
35,1.6578,5.247753078792966
36,1.8001,6.050252459408633
37,1.7955,6.022485211727916
38,1.7468,5.736217379605535
39,1.6981,5.463556765903297
40,1.7413,5.704754785463512
41,1.6332,5.120233277370876
42,1.6209,5.0576401449644415
43,1.682,5.3762978213338135
44,1.7041,5.496436647503933
45,1.7844,5.956005272123916
46,1.7751,5.9008711939350365
47,1.6782,5.355906657361654
48,1.6427,5.169107277433542
49,1.5956,4.931286956839076
50,1.6195,5.050564402936615
51,1.6551,5.233603256336558
52,1.6613,5.266152394588754
53,1.6401,5.1556850549626105
54,1.6069,4.987326526714701
55,1.689,5.414063933263407
56,1.4172,4.12555270540506
57,1.3434,3.832050352394602
58,1.3887,4.009634139003977
59,1.5596,4.756918097294744
60,1.6005,4.955509559839567
61,1.6341,5.1248435616372365
62,1.6262,5.084516797949428
63,1.6357,5.133049874635574
64,1.6716,5.320674068859328
65,1.6128,5.016838728607973
66,1.5906,4.906692060534986
67,1.5885,4.896398818894352
68,1.6828,5.380600580465053
69,1.4263,4.163266572864431
70,1.5659,4.7869812809021495
71,1.6357,5.133049874635574
72,1.641,5.160327260191082
73,1.4891,4.433103929521261
74,1.6204,5.055111956991624
75,1.655,5.233079922178068
76,1.5985,4.945608445134964
77,1.5938,4.922418624210581
78,1.8508,6.364909413904973
79,1.6154,5.029899480922807
80,1.5785,4.847678836615976
81,1.6908,5.423818024391692
82,1.6306,5.106937962249065
83,1.6491,5.202295653529712
84,1.6433,5.172209672425428
85,1.5956,4.931286956839076
86,1.6278,5.092658536480067
87,1.5699,4.806167552988241
88,1.61,5.002811227833588
89,1.6099,5.002310971724027
90,1.6351,5.129970968475009
91,1.6445,5.178420049513346
92,1.6019,4.962452131889824
93,1.5328,4.631125837563567
94,1.6406,5.158263542058148
95,1.5724,4.818198003668202
96,1.6171,5.038457582365526
97,1.5619,4.767871600618674
98,1.5404,4.666456480313504
99,1.5577,4.747888533711681
100,1.4974,4.470051813744412
