step,loss,chunked_perplexity
1,2.0272,7.592796736356004
2,2.1106,8.253191714377849
3,2.1323,8.43424327950292
4,2.1255,8.377084983657973
5,2.1319,8.430870256840626
6,2.256,9.544833372693173
7,2.0657,7.8908195385321
8,2.1546,8.624439713036356
9,2.0654,7.888452647721913
10,1.9476,7.011838956831727
11,1.9452,6.995030721285938
12,2.0116,7.475268213218107
13,1.7763,5.90795648969498
14,1.8679,6.474685273532339
15,1.8949,6.651883183054042
16,1.892,6.632620665972764
17,1.8857,6.590966504157902
18,1.8794,6.549573938668818
19,1.8231,6.191020897526113
20,1.7628,5.828735025142167
21,1.8362,6.272656819111722
22,1.8169,6.1527553138481945
23,1.8258,6.207759240543966
24,1.7987,6.041788032446857
25,1.7762,5.9073657235848085
26,1.8315,6.243244505142871
27,1.7704,5.873202172458051
28,1.6795,5.362873863719142
29,1.7221,5.596268296560544
30,1.6052,4.978855274224062
31,1.6916,5.428158814895898
32,1.6006,4.956005135573924
33,1.6394,5.152077338272294
34,1.6278,5.092658536480067
35,1.7293,5.636706832330228
36,1.8392,6.291503044772882
37,1.6517,5.215839221237366
38,1.6616,5.267732477307687
39,1.6831,5.382215002790433
40,1.5488,4.705819809273668
41,1.6777,5.353229373409738
42,1.4991,4.477657364714432
43,1.5627,4.771687424025021
44,1.539,4.659928012235036
45,1.4389,4.216055604182793
46,1.6225,5.065738846429834
47,1.5658,4.786502606708168
48,1.4743,4.367977118542638
49,1.5764,4.837509392712452
50,1.5708,4.810495050867869
51,1.561,4.763582446586949
52,1.6855,5.3951478319844055
53,1.6438,5.174796423895617
54,1.5399,4.664123835283201
55,1.4588,4.300795475962309
56,1.4125,4.106208103115213
57,1.57,4.806648193775178
58,1.5302,4.619100550033935
59,1.5555,4.737454660406479
60,1.4023,4.0645376610003305
61,1.4683,4.341847722407927
62,1.5904,4.905710820250179
63,1.6885,5.411357577941987
64,1.6095,5.000310447466862
65,1.486,4.419382586410074
66,1.4468,4.24949435260292
67,1.5914,4.910618984743662
68,1.4792,4.38943272974185
69,1.5451,4.6884404476253545
70,1.3853,3.9960245323732213
71,1.3965,4.04103157610807
72,1.572,4.816271109871186
73,1.5657,4.786023980379213
74,1.5848,4.878315617816351
75,1.4378,4.211420492796827
76,1.4079,4.087362922985503
77,1.4233,4.150795489124759
78,1.5948,4.927343504864711
79,1.5538,4.729407829228235
80,1.4066,4.0820528035111225
81,1.4197,4.135879490271122
82,1.5569,4.744091741803969
83,1.5196,4.570396670793353
84,1.4522,4.272503691409085
85,1.4143,4.113605933750978
86,1.4523,4.272930963141457
87,1.5512,4.717127340425692
88,1.482,4.401740364032147
89,1.4997,4.480344765272806
90,1.5871,4.8895486567802395
91,1.3019,3.6762749585648167
92,1.6154,5.029899480922807
93,1.5145,4.547146984865096
94,1.5117,4.534432781498798
95,1.651,5.21218941136499
96,1.5749,4.83025856810137
97,1.2699,3.5604964949029543
98,1.4798,4.39206717963563
99,1.386,3.998822728800372
100,1.3841,3.9912321789215275
101,1.9892,7.309683675646389
