step,corpus_perplexity,corpus_loss
1,5.958901882171631,1.7848862277813824
2,5.9560699462890625,1.7844108568669796
3,5.950257778167725,1.7834344624069158
4,5.948586463928223,1.783153634245641
5,5.938083171844482,1.7813863484359638
6,5.922033309936523,1.7786797969265258
7,5.9081950187683105,1.7763403774089197
8,5.891270637512207,1.7734716559447072
9,5.860517501831055,1.768237902394746
10,5.826225757598877,1.7623693951102524
11,5.781179904937744,1.7546078162701337
12,5.738517761230469,1.7472009937070023
13,5.695525646209717,1.739680931867725
14,5.6522417068481445,1.7320522351233698
15,5.610663414001465,1.724669007165818
16,5.566079139709473,1.7166909240455233
17,5.524737358093262,1.70923571780766
18,5.482410430908203,1.7015448602725765
19,5.442609786987305,1.6942587431874914
20,5.407671928405762,1.6878185918126924
21,5.358644008636475,1.6787109598161485
22,5.3156256675720215,1.6706506944129156
23,5.276542663574219,1.6632710986105075
24,5.237927436828613,1.6559258423809369
25,5.199621200561523,1.6485857813110114
26,5.165473461151123,1.6419967165285714
27,5.133510589599609,1.6357897298360662
28,5.1047234535217285,1.6301662373073948
29,5.074509143829346,1.6242297394462935
30,5.049437046051025,1.6192768142695109
31,5.017210006713867,1.612874048019221
32,4.988377571105957,1.607110709140677
33,4.962611198425293,1.6019320376991313
34,4.9375176429748535,1.596862719517498
35,4.913352966308594,1.5919565736499182
36,4.891903400421143,1.5875815672551827
37,4.869976997375488,1.5830892674486685
38,4.853487968444824,1.5796976332505033
39,4.833881378173828,1.5756496837861989
40,4.818853855133057,1.5725361565035882
41,4.798564910888672,1.568316938956305
42,4.781328201293945,1.5647183941438614
43,4.7645487785339355,1.5612028538551666
44,4.74971342086792,1.5580842507413963
45,4.73613166809082,1.5552207338334507
46,4.722131252288818,1.5522602666763317
47,4.710758209228516,1.549848944501683
48,4.6995697021484375,1.5474708762026907
49,4.690666198730469,1.545574657063579
50,4.680186748504639,1.5433380534060597
51,4.66951847076416,1.5410559417644933
52,4.6595988273620605,1.5389293115174236
53,4.650012493133545,1.5368698985361282
54,4.64076042175293,1.5348782662801803
55,4.633306980133057,1.5332707778677226
56,4.624456405639648,1.5313588287443363
57,4.618031978607178,1.5299686525625833
58,4.612411975860596,1.5287508610791198
59,4.60809850692749,1.5278153077070877
60,4.602499961853027,1.5265996949617868
61,4.5960259437561035,1.5251920382826345
62,4.5920867919921875,1.5243345237072277
63,4.587503433227539,1.5233359217855642
64,4.583758354187012,1.5225192346833518
65,4.5810956954956055,1.5219381977128872
66,4.577386379241943,1.521128161385806
67,4.575209617614746,1.5206525113606186
68,4.573622703552246,1.520305623598674
69,4.5699005126953125,1.5194914507317603
70,4.569363594055176,1.519373927503384
71,4.5675435066223145,1.518975479770218
72,4.565339088439941,1.5184927689686125
73,4.564198970794678,1.5182430883034537
74,4.562981128692627,1.5179762135557486
75,4.56140661239624,1.517630994677504
76,4.5611891746521,1.5175833967629704
77,4.561285018920898,1.5176043623805695
78,4.558416366577148,1.5169752600020587
79,4.558984756469727,1.5170999365824485
80,4.559017658233643,1.5171071800268063
81,4.559752941131592,1.5172684341718747
82,4.559427738189697,1.517197091113778
83,4.557472229003906,1.5167680976920863
84,4.557789325714111,1.5168377197049694
85,4.556099891662598,1.516467013950812
86,4.557016849517822,1.5166682288019198
87,4.557108402252197,1.516688375979738
88,4.557027816772461,1.5166705571178754
89,4.557125091552734,1.5166918811977155
90,4.557775020599365,1.5168346153962693
91,4.557378768920898,1.5167475864564348
92,4.557226657867432,1.516714222198618
93,4.5575785636901855,1.5167914507468798
94,4.557405948638916,1.5167535880634142
95,4.557175636291504,1.5167029753299226
96,4.556915283203125,1.51664587418618
97,4.556830406188965,1.5166273627158284
98,4.557587146759033,1.5167933927881838
99,4.557097434997559,1.516685845070237
100,4.558348655700684,1.516960422061123
