step,loss,chunked_perplexity
1,1.9835,7.268136999210612
2,1.9298,6.888132477313996
3,2.0201,7.5390788038481675
4,1.9791,7.236227448905481
5,1.9649,7.1341991345728
6,1.9191,6.8148223683280085
7,2.0844,8.039766174545576
8,1.993,7.337513316443033
9,1.917,6.800526257524684
10,1.914,6.780155250540838
11,1.9001,6.6865630651540835
12,1.89,6.619368681043077
13,1.8009,6.055094597973338
14,1.8779,6.539756942348741
15,1.8562,6.399372892385747
16,1.8851,6.58701311039214
17,1.869,6.481811345954512
18,1.7643,5.837484688286677
19,1.7546,5.781134825474127
20,1.7185,5.576157951034042
21,1.7452,5.727046770242055
22,1.8239,6.195975695899229
23,1.6986,5.466289227344683
24,1.7333,5.6592988134992535
25,1.7196,5.5822950995930585
26,1.644,5.175831486683224
27,1.6889,5.413522553939498
28,1.6977,5.461371780223205
29,1.6814,5.373073010181104
30,1.5815,4.862243709511514
31,1.7149,5.556119872592635
32,1.7077,5.5162594791232085
33,1.6279,5.093167827797856
34,1.5267,4.602961957121224
35,1.5881,4.894440651026477
36,1.612,5.012826862585462
37,1.6589,5.253528783234699
38,1.5727,4.8196436799098965
39,1.6134,5.019849735056742
40,1.6769,5.348948502487692
41,1.6702,5.313230336991042
42,1.5404,4.666456480313504
43,1.5768,4.839444783521893
44,1.4772,4.380662637298174
45,1.552,4.720902552181391
46,1.5309,4.622335052362698
47,1.5367,4.649222493872361
48,1.5665,4.789854331499678
49,1.5097,4.525372978758475
50,1.4724,4.359685841225151
51,1.5908,4.907673497087478
52,1.5909,4.908164288976372
53,1.5883,4.895419637052021
54,1.5175,4.5608089084586405
55,1.4647,4.326245172048655
56,1.4494,4.26055741366688
57,1.4753,4.372347280377918
58,1.5381,4.655735963728816
59,1.5358,4.645040075998233
60,1.4891,4.433103929521261
61,1.4915,4.443756156511432
62,1.4254,4.159521318566092
63,1.5927,4.91700694069556
64,1.5495,4.709115036335076
65,1.5402,4.665523282340349
66,1.5383,4.656667204042488
67,1.5291,4.614022332960341
68,1.4746,4.369287708256828
69,1.4868,4.422919507058825
70,1.5031,4.495603863241685
71,1.4502,4.263967223339826
72,1.5407,4.667856627269139
73,1.5366,4.648757594868312
74,1.4913,4.442867494149328
75,1.5107,4.52990061517814
76,1.4603,4.307251509991266
77,1.5225,4.583670058248031
78,1.479,4.388554930978704
79,1.4893,4.433990638975155
80,1.5749,4.83025856810137
