step,loss,chunked_perplexity
1,1.854,6.385309747154388
2,2.0614,7.856961860692787
3,2.036,7.659908205005876
4,2.028,7.598873404088091
5,2.1058,8.213671318976926
6,2.123,8.356168427787704
7,1.9897,7.313339431346976
8,1.9444,6.989436934521949
9,1.8532,6.380203542111012
10,1.8781,6.541065024541071
11,1.8793,6.548919014021729
12,1.8093,6.106171615738416
13,1.8892,6.614075303731481
14,1.911,6.759845265000013
15,1.8846,6.58372042707637
16,1.9541,7.05756435660901
17,1.8297,6.23201677302401
18,1.828,6.221431344673291
19,1.7782,5.919192277643853
20,1.8562,6.399372892385747
21,1.7749,5.8996911377058066
22,1.7301,5.641218002023373
23,1.8213,6.179887083349455
24,1.7808,5.934602201786188
25,1.7856,5.963156768490105
26,1.7108,5.533386416545675
27,1.7385,5.688803813845779
28,1.6972,5.4586417768908015
29,1.7728,5.887314786034188
30,1.8414,6.305359588080214
31,1.7534,5.774201624436166
32,1.636,5.134590020608309
33,1.7376,5.683686193687829
34,1.6374,5.141783480884423
35,1.7028,5.4892959223391875
36,1.6906,5.422733369255943
37,1.8202,6.1730929450189285
38,1.7136,5.5489016096457515
39,1.7171,5.5683567919881165
40,1.6543,5.22941804803802
41,1.6385,5.147442554633335
42,1.6873,5.40486784346791
43,1.6607,5.262993650869879
44,1.5653,4.784109953617932
45,1.6691,5.307388996946379
46,1.5783,4.846709397795767
47,1.6387,5.1484721460999765
48,1.5584,4.751213219189438
49,1.5963,4.934740066156123
50,1.6484,5.19865532083733
51,1.6602,5.260362811809017
52,1.6118,5.0118243974627985
53,1.6036,4.970895475322515
54,1.5323,4.628810853439045
55,1.6559,5.237791814141359
56,1.4663,4.333172704872319
57,1.5537,4.728934912091563
58,1.5798,4.853984917167829
59,1.6073,4.989321856364712
60,1.4671,4.336640630021321
61,1.542,4.673928786933209
62,1.5792,4.851073399760096
63,1.6159,5.032415059505506
64,1.758,5.800824136742529
65,1.5765,4.837993167840076
66,1.5637,4.7764614980882385
67,1.6435,5.1732442178110025
68,1.5855,4.8817316342150745
69,1.6489,5.2012552984379825
70,1.5943,4.924880448927578
71,1.6432,5.171692477318372
72,1.6005,4.955509559839567
73,1.6294,5.100813312219341
74,1.5946,4.9263581347040395
75,1.571,4.811457246094358
76,1.5224,4.583211714159793
77,1.5897,4.90227802429476
78,1.4777,4.382853516290928
79,1.4124,4.105797502835258
80,1.5697,4.805206415594586
81,1.5496,4.709585971385069
82,1.5096,4.52492046408671
83,1.6462,5.187230850656556
84,1.5269,4.603882641578024
85,1.558,4.749313113948145
86,1.531,4.62279730898038
87,1.4866,4.422035011609907
88,1.5443,4.684691195168198
89,1.512,4.535793315403129
90,1.1926,3.2956387384920145
91,1.6477,5.195017535486159
92,1.5397,4.6631911037924025
93,1.5228,4.585045365551286
94,1.5292,4.614483758264518
95,0.9899,2.690965362357751
96,1.4106,4.098413714733069
97,1.5377,4.6538740417525455
98,1.5241,4.591009800569274
99,1.6271,5.089094922914793
100,1.5904,4.905710820250179
