step,loss,chunked_perplexity
1,1.6885,5.411357577941987
2,1.7311,5.6468620415748365
3,1.7089,5.5228829637941415
4,1.7165,5.565016780016715
5,1.7096,5.526750335290903
6,1.6889,5.413522553939498
7,1.6631,5.275640005186897
8,1.6285,5.096224645448126
9,1.5918,4.912583625239464
10,1.502,4.490661417835456
11,1.4329,4.190835008007963
12,1.3668,3.922777700765449
13,1.2908,3.6356939477991688
14,1.1717,3.2274746844327575
15,1.0591,2.8837744240072523
16,1.0508,2.859938153649874
17,0.9427,2.566902707694721
18,0.8726,2.3931248964987297
19,0.8239,2.2793720765192464
20,0.6584,1.9316991418808862
21,0.6177,1.8546574204473365
22,0.5597,1.7501473773183973
23,0.4756,1.608979295504727
24,0.4288,1.535413920902843
25,0.3749,1.454845922751454
26,0.3083,1.3611092604714994
27,0.2749,1.3163990283825688
28,0.2755,1.317189104798821
29,0.247,1.28017911277827
30,0.2609,1.2980978491580686
31,0.2446,1.2771103668756831
32,0.2589,1.2955042479255188
33,0.2945,1.3424549633697502
34,0.2783,1.3208824024960797
35,0.2647,1.3030400051341642
36,0.2503,1.2844106820996701
37,0.2323,1.2614981215030412
38,0.2349,1.2647822841803515
39,0.2557,1.2913652602443824
40,0.2708,1.3110128415942641
41,0.291,1.3377645839500352
42,0.223,1.249820573735984
43,0.2723,1.3129808364838238
44,0.2591,1.2957633746869162
45,0.219,1.2448312766875311
46,0.2582,1.294597712276465
47,0.265,1.3034309757783689
48,0.2423,1.2741763884005108
49,0.2478,1.2812036658350725
50,0.2535,1.2885273794852916
51,0.2119,1.2360242764705291
52,0.2854,1.3302940393278702
53,0.2653,1.303822063731362
54,0.2199,1.2459521291444982
55,0.2167,1.241971454807017
56,0.2131,1.2375083958958546
57,0.178,1.1948253212348008
58,0.2137,1.2382511237294602
59,0.2448,1.2773658144929685
60,0.2316,1.2606153818129258
61,0.2076,1.2307207827649702
62,0.1973,1.2181094187220822
63,0.2313,1.2602372539204019
64,0.2392,1.2702325576924174
65,0.2711,1.3114062044482204
66,0.2823,1.3261765132687968
67,0.3218,1.3796088265979107
68,0.2756,1.317320830295466
69,0.2036,1.2258077322856011
70,0.22,1.2460767305873808
71,0.2707,1.3108817468649505
72,0.2593,1.2960225532788487
73,0.2986,1.3479703274899086
74,0.3068,1.3590691270633732
75,0.253,1.2878832768346304
76,0.2976,1.346623030922977
77,0.2429,1.2749411236311783
78,0.214,1.2386226547934522
79,0.2251,1.2524479547253058
80,0.1821,1.1997341612975272
81,0.2368,1.2671876548988612
82,0.2487,1.28235726817751
83,0.258,1.2943388186242377
84,0.2782,1.320750320860022
85,0.2674,1.3065629670063548
86,0.2576,1.2938211866300886
87,0.2106,1.2344184888991871
88,0.2622,1.2997864737301312
89,0.2291,1.25746777950066
90,0.2501,1.2841538256497513
91,0.2427,1.2746861609035747
92,0.248,1.2814599321940212
93,0.2704,1.310488541324671
94,0.29,1.336427488025472
95,0.2336,1.2631391354889765
96,0.2137,1.2382511237294602
97,0.2851,1.3298950109733176
98,0.2936,1.341247297433906
99,0.2719,1.3124557491736935
100,0.242,1.2737941928161949
