step,loss,chunked_perplexity
1,2.8418588638305664,17.147611003658433
2,2.732515573501587,15.371506579001318
3,2.25758957862854,9.560017700979987
4,2.2981486320495605,9.955733656112896
5,2.7018885612487793,14.907859561811877
6,2.601740837097168,13.487196622504962
7,2.095949649810791,8.133160958755234
8,2.2176437377929688,9.185661519491948
9,2.594627857208252,13.391602845520628
10,2.384909152984619,10.858076196297118
11,1.898451805114746,6.675551383301834
12,2.1745104789733887,8.79787732195559
13,2.4270548820495605,11.325478046045495
14,2.285344362258911,9.829070402178996
15,1.794592022895813,6.0170194148300915
16,2.103151798248291,8.19194863592076
17,2.4371891021728516,11.440836480150287
18,2.1796765327453613,8.843445231071007
19,1.7332367897033691,5.658941098848273
20,2.105234384536743,8.209026853083492
21,2.4470763206481934,11.55451558898604
22,2.043361186981201,7.716502265737984
23,1.6730878353118896,5.328596247609265
24,2.0645766258239746,7.8819601727578865
25,2.3268065452575684,10.245171744180414
26,1.9719905853271484,7.184964547832875
27,1.6170766353607178,5.038339861996827
28,2.052659034729004,7.788583710815445
29,2.280125141143799,9.777903951054006
30,1.8103325366973877,6.112479718125377
31,1.5365123748779297,4.648350264763022
32,2.1144907474517822,8.285365348164667
33,2.2813258171081543,9.789651096155954
34,1.8092803955078125,6.106051908518084
35,1.4526506662368774,4.274429598507794
36,2.141265392303467,8.510199559441544
37,2.2800698280334473,9.777363119731422
38,1.6924270391464233,5.432649971654052
39,1.359567642211914,3.8945091163888694
40,2.159536123275757,8.66711625232145
41,2.258002758026123,9.563968519476758
42,1.4621387720108032,4.315178849562808
43,1.3282101154327393,3.7742818093886106
44,2.255904197692871,9.543918999435142
45,2.146667003631592,8.556292726399628
46,1.335311770439148,3.801180857524775
47,1.4324183464050293,4.188816963298685
48,2.238924980163574,9.383238695818735
49,2.0136637687683105,7.490711368360709
50,1.3007248640060425,3.67195737290934
51,1.4881045818328857,4.428693332891306
52,2.2181105613708496,9.189950603912656
53,1.933628797531128,6.9145562953815
54,1.2615679502487183,3.530953508697087
55,1.5838639736175537,4.873751522086417
56,2.2220046520233154,9.225806873127178
57,1.8487555980682373,6.351910273065592
58,1.2326555252075195,3.4303267711862944
59,1.5683335065841675,4.798644617014311
60,2.215123176574707,9.162537652106112
61,1.7686697244644165,5.863048701108218
62,1.202929973602295,3.3298590427845163
63,1.6109216213226318,5.007424050645686
64,2.186326265335083,8.902447735047389
65,1.731677532196045,5.650124228128678
66,1.163182020187378,3.2000998747799874
67,1.6477158069610596,5.195099653575063
68,2.19724440574646,9.000178457461423
69,1.659844160079956,5.2584912977261205
70,1.1132149696350098,3.044129462963663
71,1.7319560050964355,5.651697853705922
72,2.1515073776245117,8.597808778740959
73,1.6183751821517944,5.044886631780481
74,1.1038806438446045,3.0158467720883717
75,1.8388450145721436,6.28927004923656
76,2.3023524284362793,9.997673625065328
77,1.49810791015625,4.473217329140378
78,1.0331096649169922,2.8097897680801682
79,1.9585381746292114,7.08895667043705
80,2.2017104625701904,9.040463656911546
81,1.340212345123291,3.8198545467376293
82,1.0007851123809814,2.7204168231732893
83,2.076542854309082,7.976844078136852
84,2.1492605209350586,8.578512420765227
85,1.1597801446914673,3.189232029440792
86,1.0879607200622559,2.9682148754169706
87,2.1841514110565186,8.883107247495536
88,2.03802227973938,7.675414355777123
89,1.1418521404266357,3.132564945663501
90,1.2194385528564453,3.385286540503274
91,2.09731388092041,8.144264041818351
92,1.9016393423080444,6.69686390079769
93,1.1526901721954346,3.166700430660655
94,1.3514328002929688,3.8629564125057967
95,2.1612374782562256,8.68187464479593
96,1.7906620502471924,5.9934190977787924
97,1.130664348602295,3.0977137784930924
98,1.5034027099609375,4.496964933305858
99,2.1175148487091064,8.310459055763907
100,1.0511587858200073,2.8609644430035255
