step,probe_index,log_prob,perplexity,target_rank
0,0,-8.308760643005371,7.982009410858154,171.0
0,1,-4.9181437492370605,3.419642210006714,15.0
0,2,-11.597618103027344,47.74491500854492,14.0
0,3,-3.9761393070220947,3.7636141777038574,2.0
0,4,-5.561152458190918,2.526560068130493,19.0
0,5,-21.545562744140625,36.26768493652344,1152.0
2,0,-8.267660140991211,7.900413513183594,168.0
2,1,-4.900152206420898,3.4042954444885254,14.0
2,2,-11.60755443572998,47.90331268310547,14.0
2,3,-3.9775478839874268,3.7653818130493164,2.0
2,4,-5.515809535980225,2.5075385570526123,19.0
2,5,-21.533479690551758,36.19471740722656,1160.0
4,0,-8.352516174316406,8.069803237915039,174.0
4,1,-4.965111255645752,3.4600319862365723,15.0
4,2,-11.586254119873047,47.56439971923828,14.0
4,3,-4.0378947257995605,3.8418917655944824,2.0
4,4,-5.498816013336182,2.5004465579986572,19.0
4,5,-21.391754150390625,35.34978485107422,1153.0
6,0,-8.325905799865723,8.016295433044434,180.0
6,1,-4.964165687561035,3.459214210510254,15.0
6,2,-11.57159423828125,47.33253860473633,15.0
6,3,-4.181008815765381,4.0296101570129395,2.0
6,4,-5.405136585235596,2.46170973777771,18.0
6,5,-21.08592414855957,33.59309768676758,1140.0
8,0,-8.434359550476074,8.236618995666504,210.0
8,1,-5.002491474151611,3.4925177097320557,15.0
8,2,-11.372964859008789,44.30015563964844,15.0
8,3,-4.38486385345459,4.312946319580078,3.0
8,4,-5.319459438323975,2.4268076419830322,17.0
8,5,-20.173555374145508,28.85430335998535,1082.0
10,0,-8.182845115661621,7.7346577644348145,181.0
10,1,-5.023117542266846,3.510573387145996,15.0
10,2,-11.14509391784668,41.05987548828125,15.0
10,3,-4.4418110847473145,4.395598411560059,2.0
10,4,-5.260124206542969,2.402926445007324,18.0
10,5,-19.398103713989258,25.356046676635742,1067.0
12,0,-8.060680389404297,7.5020036697387695,164.0
12,1,-4.838411331176758,3.3521530628204346,10.0
12,2,-11.408395767211914,44.82645797729492,15.0
12,3,-4.204086780548096,4.060728073120117,2.0
12,4,-5.641994953155518,2.5608327388763428,24.0
12,5,-19.020492553710938,23.809438705444336,1110.0
14,0,-7.94471549987793,7.287633895874023,154.0
14,1,-4.873280048370361,3.381502151489258,10.0
14,2,-11.442469596862793,45.338497161865234,15.0
14,3,-4.292835712432861,4.182651042938232,4.0
14,4,-5.986058712005615,2.711973190307617,27.0
14,5,-18.885025024414062,23.27789306640625,1068.0
16,0,-7.897816181182861,7.202686309814453,148.0
16,1,-5.267925262451172,3.732138156890869,12.0
16,2,-11.796342849731445,51.01472473144531,16.0
16,3,-3.9612326622009277,3.744959592819214,5.0
16,4,-6.55472469329834,2.9815821647644043,36.0
16,5,-18.389673233032227,21.433292388916016,1002.0
18,0,-7.922670841217041,7.2475810050964355,141.0
18,1,-5.526561260223389,3.981426954269409,15.0
18,2,-12.523029327392578,64.99713134765625,16.0
18,3,-4.0185160636901855,3.8171546459198,6.0
18,4,-7.558208465576172,3.5243685245513916,67.0
18,5,-18.413482666015625,21.518516540527344,1171.0
20,0,-8.335189819335938,8.034923553466797,174.0
20,1,-5.490543842315674,3.945737838745117,14.0
20,2,-12.659092903137207,68.01290893554688,16.0
20,3,-4.281992435455322,4.167560577392578,6.0
20,4,-8.035530090332031,3.8161990642547607,84.0
20,5,-19.101680755615234,24.133806228637695,1362.0
22,0,-8.486281394958496,8.344230651855469,187.0
22,1,-5.324368000030518,3.7851743698120117,12.0
22,2,-12.836236000061035,72.14984893798828,17.0
22,3,-4.506000995635986,4.490663051605225,6.0
22,4,-8.031970977783203,3.8139359951019287,80.0
22,5,-19.729167938232422,26.794445037841797,1430.0
24,0,-8.294326782226562,7.953258514404297,164.0
24,1,-5.283144950866699,3.746365547180176,12.0
24,2,-13.316163063049316,84.6666030883789,17.0
24,3,-4.596340179443359,4.627947807312012,6.0
24,4,-7.970668315887451,3.775167226791382,70.0
24,5,-19.59665870666504,26.209178924560547,1339.0
26,0,-8.232982635498047,7.832217693328857,156.0
26,1,-5.488466739654541,3.9436891078948975,13.0
26,2,-13.770219802856445,98.50163269042969,18.0
26,3,-4.68902063369751,4.773151874542236,7.0
26,4,-7.744772434234619,3.6356773376464844,54.0
26,5,-19.870155334472656,27.431514739990234,1363.0
28,0,-8.165234565734863,7.700680255889893,148.0
28,1,-5.5506978034973145,4.005524158477783,12.0
