step,corpus_perplexity,corpus_loss
1,4.140696048736572,1.4208638636120559
2,4.137354850769043,1.420056716379115
3,4.128920555114746,1.4180159493936288
4,4.111059665679932,1.4136807673677203
5,4.08645486831665,1.4076777188816187
6,4.048463344573975,1.398337365088496
7,4.008203506469727,1.3883431181102188
8,3.9674928188323975,1.3781343172819858
9,3.9223079681396484,1.36668021208043
10,3.86186146736145,1.3511493464676658
11,3.793644905090332,1.3333272584946636
12,3.7375075817108154,1.3184189365558432
13,3.6906063556671143,1.3057907240968396
14,3.6490116119384766,1.2944564051025635
15,3.60833477973938,1.2832464131853698
16,3.568063259124756,1.2720229740382343
17,3.5294368267059326,1.2611383605829143
18,3.492141008377075,1.250514995274642
19,3.457669258117676,1.2405947802808064
20,3.4240872859954834,1.2308349773937648
21,3.3704991340637207,1.215060871551471
22,3.3240444660186768,1.2011822008602377
23,3.281714677810669,1.1883660766790671
24,3.2429916858673096,1.1764962848882876
25,3.208218574523926,1.1657157822374702
26,3.1759426593780518,1.155604474317434
27,3.145861864089966,1.1460878582729888
28,3.1180567741394043,1.137209968960764
29,3.0917749404907227,1.1287452854464024
30,3.0675666332244873,1.1208846036367397
31,3.044856071472168,1.1134536802141801
32,3.023555278778076,1.1064333950082155
33,3.0034899711608887,1.099774979763574
34,2.9843227863311768,1.093372800124233
35,2.9671695232391357,1.0876084676702973
36,2.94923996925354,1.0815474941849612
37,2.9345409870147705,1.0765510880835782
38,2.919113874435425,1.0712800678569998
39,2.905909538269043,1.066746526245345
40,2.8939449787139893,1.0626206756670356
41,2.866281032562256,1.0530153396652966
42,2.8420889377593994,1.0445393557744809
43,2.8217172622680664,1.0373456657773208
44,2.8030917644500732,1.0307229543012726
45,2.7873270511627197,1.0250831210410047
46,2.7736780643463135,1.0201742278515173
47,2.762296676635742,1.0160624991275855
48,2.7514402866363525,1.0121245596823683
49,2.742509126663208,1.0088732110853045
50,2.735219717025757,1.0062117304787024
51,2.7281882762908936,1.003637770129867
52,2.7228357791900635,1.0016739011710678
53,2.717107057571411,0.9995677427682843
54,2.712646961212158,0.9979249217174829
55,2.7085025310516357,0.9963959040800349
56,2.704685926437378,0.9949857682146396
57,2.7012455463409424,0.9937130432741111
58,2.698277711868286,0.9926136598073406
59,2.6941397190093994,0.991078886077901
60,2.6915876865386963,0.9901311950526219
61,2.682854652404785,0.9868814398975642
62,2.676138401031494,0.9843748130768292
63,2.669949531555176,0.98205953920749
64,2.664210557937622,0.9799077233171428
65,2.659451961517334,0.9781200947274279
66,2.655785322189331,0.9767403422662058
67,2.652310371398926,0.9754311002163347
68,2.65014386177063,0.9746139049178746
69,2.64739727973938,0.9735770087213915
70,2.6452412605285645,0.9727623097991044
71,2.6437807083129883,0.9722099889707172
72,2.6426844596862793,0.9717951897686785
73,2.6418681144714355,0.9714863450213306
74,2.6411213874816895,0.9712036245712203
75,2.640629768371582,0.9710174721588584
76,2.640178918838501,0.970846716733054
77,2.639918804168701,0.9707481230588262
78,2.6396842002868652,0.9706593071120595
79,2.6397600173950195,0.9706879633285699
80,2.6397109031677246,0.9706694684204591
81,2.6394121646881104,0.9705562391564533
82,2.638709545135498,0.9702899945253517
83,2.6378915309906006,0.9699799199708083
84,2.6382040977478027,0.970098369570005
85,2.6379244327545166,0.9699924275885684
86,2.637669086456299,0.9698955804901311
87,2.637723684310913,0.9699162673254115
88,2.637652635574341,0.9698893652102577
89,2.6373820304870605,0.9697867875337947
90,2.638021945953369,0.9700294273920402
91,2.637436866760254,0.9698075441514735
92,2.637206792831421,0.9697202950275564
93,2.637540817260742,0.9698469787174041
94,2.637317180633545,0.9697621448421664
95,2.6373894214630127,0.9697895847461588
96,2.637359619140625,0.9697783178361807
97,2.6374893188476562,0.9698274479914646
98,2.6376354694366455,0.9698828563036043
99,2.6371190547943115,0.9696870338820581
100,2.6373133659362793,0.9697606935631019
