step,loss,chunked_perplexity
1,2.0533,7.7935775227433615
2,2.182,8.864016575651815
3,2.0077,7.446171442769077
4,2.0061,7.434267094478874
5,2.0716,7.937512984023816
6,2.1232,8.357839828607773
7,2.0474,7.747730796196126
8,2.044,7.721433242663369
9,2.0566,7.819338811316194
10,2.0619,7.860891323907075
11,2.0678,7.907407671005977
12,2.0265,7.587483638441775
13,2.1884,8.920928204690686
14,2.0381,7.676010914163259
15,2.034,7.6446036982041665
16,2.0337,7.642310661067476
17,2.0162,7.509733656744977
18,2.0391,7.683690764362533
19,1.9367,6.9358249411881285
20,2.0116,7.475268213218107
21,1.9186,6.811415808854683
22,2.1066,8.22024488510797
23,2.052,7.783452454683981
24,2.0644,7.880568137986102
25,2.0683,7.911362363432195
26,1.9641,7.1284940576002
27,1.8848,6.585037302844973
28,1.9645,7.131346025578809
29,1.9502,7.030093458688534
30,1.9477,7.012540175787773
31,1.7529,5.771315245278869
32,1.9225,6.838032198733214
33,1.587,4.88905972636149
34,2.006,7.433523704939521
35,1.8868,6.59822055630971
36,1.9881,7.301647444340715
37,1.9715,7.181440574125201
38,1.9593,7.094359275140381
39,2.0444,7.724522433757463
40,1.9995,7.385362494359279
41,1.7968,6.0303195337091156
42,1.9653,7.137053385038665
43,1.9271,6.869559604286854
44,1.895,6.652548404632872
45,1.9089,6.745664484973977
46,1.9406,6.962927474045382
47,1.9871,7.294349446503461
48,1.9259,6.861321076866784
49,1.9416,6.969893884143942
50,1.9209,6.827100095230225
51,2.0067,7.438728993171312
52,1.8241,6.197215014966184
53,1.867,6.468860678247199
54,1.8932,6.64058458816958
55,1.9664,7.144908463263176
56,1.9975,7.37060653025332
57,1.9411,6.9664098082934185
58,1.9047,6.717392107689766
59,1.9933,7.339714900659086
60,1.9628,7.119233036293431
61,1.8554,6.394255441325193
62,1.8357,6.269521274653605
63,1.8324,6.24886595447025
64,1.8851,6.58701311039214
65,1.9696,7.167808791328914
66,1.9437,6.984546040680341
67,1.8646,6.453354028042843
68,1.8628,6.441748438956052
69,1.9067,6.730840335650364
70,1.9261,6.862693478317729
71,1.9146,6.78422456436323
72,1.9081,6.740270111423118
73,1.8989,6.678544001876154
74,1.9135,6.776766020293738
75,1.8212,6.179269125539525
76,1.8953,6.654544468548878
77,1.8961,6.659870234145915
78,1.8278,6.220187182824688
79,1.9574,7.080892789729921
80,1.8837,6.577797744299032
81,1.8906,6.623341493976399
82,2.2157,9.167824343055983
83,1.8803,6.555471208587019
84,1.9317,6.90123236997804
85,1.9022,6.700619601788596
86,1.9584,7.087977224146489
87,1.8296,6.231393602505752
88,1.8188,6.164456661704815
89,1.7932,6.008649413008748
90,1.9152,6.788296320506538
91,1.8998,6.684557397099788
92,1.9433,6.981752780953258
93,1.9827,7.262324814794992
94,1.9075,6.736227162362271
95,1.8956,6.656541131373892
96,1.8985,6.675873118487693
97,1.9144,6.7828678551258035
98,1.9205,6.824369801287325
99,1.8967,6.663867355302837
100,1.9106,6.757141867609537
