step,loss,chunked_perplexity
1,1.8459,6.3337976438628845
2,2.0647,7.88293266308853
3,2.0409,7.697533862789335
4,2.0356,7.656844854434833
5,2.1046,8.203820824872677
6,2.1146,8.286270594891224
7,1.9869,7.292890722491424
8,1.9451,6.994331253187798
9,1.846,6.334431055297315
10,1.8879,6.605482592309194
11,1.9249,6.854463185307189
12,1.8406,6.300317317586869
13,1.9257,6.859948949868685
14,1.9089,6.745664484973977
15,1.9069,6.732186638343276
16,1.9599,7.098617167945569
17,1.8688,6.480515113312905
18,1.8575,6.407697486959941
19,1.8166,6.150909764100344
20,1.8748,6.519515086913735
21,1.8732,6.509092203305108
22,1.8545,6.388503200324727
23,1.9142,6.781511417203091
24,1.9097,6.751063175750336
25,1.8434,6.317982926386902
26,1.8885,6.6094470710892805
27,1.8313,6.241995981098409
28,1.9982,7.375767761044523
29,1.9525,7.046281282504775
30,1.7754,5.902641720858978
31,1.845,6.32809979040207
32,1.7871,5.972108215549738
33,1.8828,6.571880389538227
34,2.0162,7.509733656744977
35,1.9049,6.718735720468103
36,1.8766,6.531260782024442
37,1.7988,6.042392241460049
38,1.8544,6.387864381946145
39,1.8834,6.5758247009470425
40,1.7345,5.666094048400964
41,1.8643,6.451418312206323
42,1.7966,6.0291135904007245
43,1.791,5.995444914574221
44,1.7697,5.869092369536171
45,1.847,6.340768654624141
46,1.8243,6.198454581921741
47,1.885,6.586354442015068
48,1.7945,6.016465736755296
49,1.7923,6.003244061310166
50,1.6328,5.118185593623981
51,1.726,5.618136357919019
52,1.7341,5.663828064008696
53,1.6406,5.158263542058148
54,1.6403,5.15671629509418
55,1.664,5.280390218466901
56,1.7194,5.581178752211599
57,1.6888,5.412981228750815
58,1.8915,6.6293051845791995
59,1.6807,5.369313175169758
60,1.7352,5.670061702751856
61,1.7341,5.663828064008696
62,1.7901,5.990051441578013
63,1.7219,5.595149154819137
64,1.7279,5.628820964160709
65,1.728,5.629383874402168
66,1.7123,5.54169272434391
67,1.7534,5.774201624436166
68,1.6963,5.453731209378443
69,1.6877,5.407030223052382
70,1.651,5.21218941136499
71,1.7466,5.735070250846314
72,1.6602,5.260362811809017
73,1.701,5.479424077005176
74,1.7182,5.574485354550749
75,1.7487,5.747126553059725
76,1.8465,6.3375990627608285
77,1.6891,5.4146053667279554
78,1.7475,5.740234137472496
79,1.6984,5.46519607881771
80,1.7979,6.036956534877608
81,1.3322,3.789370839860214
82,1.7579,5.800244083332009
83,1.7502,5.755753711640658
84,1.726,5.618136357919019
85,1.7194,5.581178752211599
86,1.0369,2.8204600219581697
87,1.7412,5.7041843385077895
88,1.6918,5.429244555229291
89,1.8272,6.216456189924792
90,1.8288,6.2264104811380605
91,1.699,5.468476180397072
92,1.7136,5.5489016096457515
93,1.8055,6.083012194367712
94,1.775,5.900281136319015
95,1.7724,5.884960331042166
96,1.7306,5.644039316294175
97,1.8094,6.106782263431866
98,1.8215,6.181123184372106
99,1.7109,5.533939782855184
100,1.8291,6.228278684498894
