step,loss,chunked_perplexity
1,2.5359625816345215,12.628581039501851
2,2.56355619430542,12.981901488987132
3,2.4087014198303223,11.119512187507691
4,2.095642566680908,8.130663785671665
5,2.3700060844421387,10.697457371973451
6,2.2900471687316895,9.87540348044461
7,2.1251769065856934,8.374378839860825
8,1.8830971717834473,6.5738336571678255
9,2.136904239654541,8.473166093086897
10,2.166585683822632,8.728431481892502
11,2.0358810424804688,7.658997055521087
12,1.7966986894607544,6.029708629731361
13,2.14091420173645,8.50721138237335
14,2.0636837482452393,7.874925688177268
15,1.856958270072937,6.4042271855356265
16,1.7686792612075806,5.86310461576446
17,2.0397255420684814,7.688498739815518
18,2.064767837524414,7.883467439864277
19,1.7301058769226074,5.641251155122402
20,1.7122141122817993,5.541216781439964
21,1.9476406574249268,7.0121240459431675
22,2.049950122833252,7.767513675070076
23,1.6450116634368896,5.181070335682983
24,1.7367712259292603,5.678977653371852
25,1.923816442489624,6.8470400026920855
26,1.9403533935546875,6.961210582958944
27,1.4913660287857056,4.443160860980238
28,1.7457468509674072,5.7301794677900215
29,1.9329822063446045,6.910086849330114
30,1.8909673690795898,6.625775151842805
31,1.3983240127563477,4.048409195642307
32,1.7515684366226196,5.763635487435807
33,1.6907213926315308,5.423391689086506
34,1.9110143184661865,6.759942056308816
35,1.2835955619812012,3.60959494331365
36,1.746170997619629,5.732610419731534
37,1.7813749313354492,5.938015171573048
38,1.9502111673355103,7.030171966539218
39,1.1627564430236816,3.198738275105148
40,1.8166215419769287,6.151042268283769
41,1.7877018451690674,5.975703581846807
42,1.8454148769378662,6.330725717746306
43,1.0636131763458252,2.8968188202130705
44,1.7406108379364014,5.700824639292611
45,1.730292797088623,5.64230571728125
46,1.7032424211502075,5.491725040261929
47,1.1460652351379395,3.1457905793294225
48,1.7176706790924072,5.571535443697137
49,1.8210625648498535,6.178419935115105
50,1.512510895729065,4.538111224890502
51,1.2484521865844727,3.4849447366045436
52,1.760300874710083,5.814186472932058
53,1.7220953702926636,5.5962423875361305
54,1.4551782608032227,4.285247289143966
55,1.2734419107437134,3.573129815531016
56,1.7135074138641357,5.548387882069816
57,1.7556182146072388,5.7870242592447605
58,1.354981541633606,3.8766893986194435
59,1.309112548828125,3.702886123009337
60,1.7001967430114746,5.475024458570915
61,1.8115302324295044,6.119804994847098
62,1.3406779766082764,3.8216336054433846
63,1.3421905040740967,3.827418304891494
64,1.6314960718154907,5.111516196327417
65,1.6929377317428589,5.43542509433059
66,1.2794044017791748,3.5944982111521777
67,1.4709770679473877,4.353486716015297
68,1.6629822254180908,5.275018705478358
69,1.74259614944458,5.71215379428488
70,1.170165777206421,3.222526815743204
71,1.5122369527816772,4.536868211591119
72,1.7412521839141846,5.704482012940644
73,1.7881640195846558,5.978466037476462
74,1.0564364194869995,2.876103479272263
75,1.5075066089630127,4.5154579439771245
76,1.643864393234253,5.1751296565028
77,1.773992896080017,5.894341931257968
78,0.9793790578842163,2.6628022823928506
79,1.609513759613037,5.0003792502770334
80,1.6224565505981445,5.065518747888611
81,1.884732723236084,6.584594297747112
82,0.8908473253250122,2.437193872723147
83,1.6486613750457764,5.200014297203307
84,1.8331599235534668,6.253616419658092
85,1.7220005989074707,5.595712049024043
86,0.8549697995185852,2.3513033690089196
87,1.6742686033248901,5.334891799674443
88,1.7397682666778564,5.696023311316065
89,1.5597679615020752,4.757717143506236
90,1.0052671432495117,2.7326371809028216
91,1.6525377035140991,5.2202103786933325
92,1.6808606386184692,5.370175763500989
93,1.4978581666946411,4.472100311849758
94,1.1601356267929077,3.190365945876157
95,1.6637791395187378,5.279224117719525
96,1.711125373840332,5.535187128670491
97,1.3675446510314941,3.9256998890968933
98,1.2149550914764404,3.370142712789729
99,1.6448423862457275,5.18019337287634
100,1.32683265209198,3.7690864535860378
