step,corpus_perplexity,corpus_loss
1,8.394901117466079,2.12762451171875
2,8.356338983419151,2.1230204105377197
3,8.218642256034077,2.106405019760132
4,8.043398893378328,2.0848517417907715
5,7.826182565649177,2.0574748516082764
6,7.568141111149151,2.0239474773406982
7,7.296288847743816,1.9873658418655396
8,6.948229052377521,1.9384868144989014
9,6.705007806511149,1.9028546810150146
10,6.608322658871231,1.8883298635482788
11,6.463437048947425,1.8661612272262573
12,6.322609798822611,1.8441320657730103
13,6.316109346191752,1.8431034088134766
14,6.262977817592278,1.83465576171875
15,6.139096589617955,1.8146775960922241
16,6.016647872873842,1.7945302724838257
17,5.956365176860835,1.784460425376892
18,5.914219906746915,1.7773596048355103
19,5.858106555321316,1.7678264379501343
20,5.806734828140554,1.7590184211730957
21,5.762269736438871,1.7513314485549927
22,5.728222064459697,1.7454051971435547
23,5.6816611862586015,1.73724365234375
24,5.631614550302818,1.7283961772918701
25,5.585294263373719,1.720137119293213
26,5.547557862841126,1.7133578062057495
27,5.5014108243813995,1.7050045728683472
28,5.455751716599091,1.696670413017273
29,5.4208282020760725,1.6902486085891724
30,5.390134361325962,1.6845703125
31,5.354319681319455,1.677903652191162
32,5.313193549022075,1.670193076133728
33,5.2772829837411015,1.6634113788604736
34,5.2439382082932555,1.6570727825164795
35,5.206749420877859,1.6499557495117188
36,5.174758898743048,1.643792748451233
37,5.147940099272816,1.6385966539382935
38,5.123981410085397,1.6339317560195923
39,5.092799321651579,1.6278276443481445
40,5.0652270934067225,1.6223989725112915
41,5.041557793387123,1.6177151203155518
42,5.023511472463088,1.6141291856765747
43,4.989030046173396,1.6072415113449097
44,4.9633382916395865,1.6020785570144653
45,4.938218566150372,1.5970046520233154
46,4.918194652411408,1.5929415225982666
47,4.893825507055241,1.5879743099212646
48,4.87134156381985,1.5833693742752075
49,4.852772864740539,1.5795502662658691
50,4.83810129970173,1.5765223503112793
51,4.813121938948476,1.5713459253311157
52,4.793257282066073,1.5672101974487305
53,4.776518250609797,1.5637118816375732
54,4.762405361490557,1.5607528686523438
55,4.743444924186459,1.5567636489868164
56,4.730520818098828,1.5540353059768677
57,4.717582435677996,1.5512964725494385
58,4.705913453944445,1.548819899559021
59,4.693688588929036,1.546218752861023
60,4.684770310224343,1.5443168878555298
61,4.6775370360222075,1.5427716970443726
62,4.6675754352337355,1.5406397581100464
63,4.656604095104378,1.5382864475250244
64,4.646030162046398,1.536013126373291
65,4.639848881323848,1.534681797027588
66,4.633106910854953,1.5332276821136475
67,4.624942695265404,1.5314639806747437
68,4.617309137080387,1.5298120975494385
69,4.614904401261873,1.5292911529541016
70,4.60872662264133,1.5279515981674194
71,4.600194609304217,1.526098608970642
72,4.596720799932226,1.5253431797027588
73,4.593289585696166,1.5245964527130127
74,4.5875202574932334,1.5233396291732788
75,4.583556579967241,1.522475242614746
76,4.582599382707086,1.5222663879394531
77,4.579822893840986,1.521660327911377
78,4.577602477433384,1.5211753845214844
79,4.574090655358914,1.5204079151153564
80,4.57178418236494,1.519903540611267
81,4.571028875949978,1.5197383165359497
82,4.5681728101473835,1.519113302230835
83,4.568253407016382,1.5191309452056885
84,4.564268833022987,1.5182583332061768
85,4.564189394640528,1.5182409286499023
86,4.561575228882575,1.5176680088043213
87,4.560288821757535,1.5173859596252441
88,4.5612598461431855,1.5175988674163818
89,4.561700844286988,1.5176955461502075
90,4.5587674586009825,1.5170522928237915
91,4.557589960116341,1.516793966293335
92,4.558032776881936,1.5168911218643188
93,4.558881040528772,1.5170772075653076
94,4.557538346237787,1.5167826414108276
95,4.557047228679799,1.5166748762130737
96,4.554611980845911,1.516140341758728
97,4.555448746823165,1.5163240432739258
98,4.555192976601777,1.5162678956985474
99,4.5539170552311035,1.515987753868103
100,4.553176641817137,1.5158251523971558
