step,loss,chunked_perplexity
1,1.7622,5.825238833089584
2,2.1848,8.888870601461814
3,1.8076,6.095799942411834
4,2.38,10.804902863931257
5,1.8146,6.138620238194557
6,2.2906,9.880864421626221
7,1.8192,6.1669229375917896
8,2.4331,11.394149250320334
9,1.8014,6.058122902285313
10,2.3704,10.701672096930197
11,1.7581,5.801404248161291
12,2.4587,11.68960517126011
13,1.7357,5.672897442479086
14,2.2115,9.129400227940323
15,1.6577,5.247228329722978
16,2.2355,9.351156261627706
17,1.6598,5.258259087457214
18,1.919,6.814140920164152
19,1.5787,4.84864846934334
20,2.2457,9.447026160791458
21,1.5123,4.537154257528862
22,2.1551,8.628753011127538
23,1.4584,4.29907550178969
24,2.2268,9.2701540725945
25,1.3596,3.894635136128405
26,2.2947,9.921459128036629
27,1.2854,3.616114113612332
28,2.2534,9.520049039519138
29,1.2225,3.3956662967433724
30,2.2119,9.133052718480906
31,1.1448,3.1418129314124363
32,2.4041,11.068464180350997
33,1.0503,2.8585085420057434
34,2.2617,9.59939427376201
35,1.0042,2.7297226209849175
36,2.1842,8.883538878777696
37,0.865,2.375006085977112
38,2.2507,9.494379576481736
39,0.818,2.2659633758311957
40,2.2425,9.41684399429876
41,0.6994,2.0125448182489976
42,2.2019,9.04217732555441
43,0.629,1.8757339071775117
44,2.2734,9.712366787237855
45,0.5492,1.7318669699461924
46,2.2948,9.92245132355838
47,0.4741,1.606567635758466
48,2.2738,9.716252511045703
49,0.4044,1.498403188377216
50,2.1847,8.88798175884454
51,0.3322,1.3940316269591344
52,2.2678,9.658129539263582
53,0.2726,1.3133747898248154
54,2.1817,8.861357769519984
55,0.2477,1.2810755518742938
56,2.3227,10.203185750436425
57,0.2668,1.3057792643604558
58,2.4589,11.691943326102052
59,0.2159,1.2409782749680767
60,2.2749,9.726946269296604
61,0.1297,1.1384867860517773
62,2.2284,9.284998191238826
63,0.1808,1.1981755202240467
64,2.2891,9.866054235410353
65,0.1529,1.1652084522712742
66,2.1453,8.544604234095582
67,0.1458,1.156964771955567
68,2.2862,9.837484124810915
69,0.1694,1.184593881721782
70,2.3621,10.613215819887563
71,0.2019,1.223725629429583
72,2.5868,13.287184509756035
73,0.176,1.1924380586506695
74,2.3204,10.179745389958258
75,0.1743,1.190412636047965
76,2.2672,9.6523363996557
77,0.1396,1.14981378134732
78,2.2069,9.087501428013155
79,0.169,1.1841201389239695
80,2.2606,9.58884074556553
81,0.1642,1.178449981521598
82,2.3571,10.560282185153321
83,0.1442,1.1551151084458406
84,2.2865,9.840435812779418
85,0.0572,1.058867562732107
86,2.317,10.145193027933281
87,0.1359,1.145567331133721
88,2.3175,10.150266892807759
89,0.1743,1.190412636047965
90,2.2248,9.251632292403432
91,0.1574,1.1704637057586043
92,2.1938,8.969231518566483
93,0.1672,1.1819906397980842
94,2.2207,9.213778253810874
95,0.1729,1.1887472244176562
96,2.222,9.225763954558328
97,0.1668,1.1815179380888097
98,2.3321,10.299547888996255
99,0.1544,1.1669575764648656
100,2.4,11.023176380641601
101,0.1714,1.1869654402532375
102,2.3661,10.655753702214605
103,0.1609,1.1745675061902192
104,2.2071,9.089319110060902
105,0.1588,1.1721035025365774
106,2.321,10.185855069912932
107,0.1685,1.1835282268448586
108,2.0604,7.84910882600386
109,0.1464,1.1576591591140561
110,2.1837,8.879098219595614
111,0.1626,1.176565969162973
112,2.2431,9.422495796066315
113,0.161,1.1746849688138716
114,2.268,9.660061358346903
115,0.1607,1.1743326161787653
116,2.0753,7.966936181412915
117,0.1693,1.1844754282563819
118,2.2523,9.509582743094052
119,0.1604,1.1739803692335953
120,2.2878,9.8532366981087
121,0.1653,1.179746989725002
122,2.2654,9.63497782154344
123,0.1558,1.168592461224217
124,2.6841,14.645014933811453
125,0.1605,1.1740977731406161
126,2.2134,9.146762577382207
127,0.1607,1.1743326161787653
128,2.3491,10.476136957357348
129,0.176,1.1924380586506695
130,2.3228,10.204206120029095
131,0.1832,1.2010545949803364
132,2.4163,11.204326518472131
