step,loss,chunked_perplexity
1,2.0033,7.413480261760866
2,1.9484,7.017450672384121
3,2.0384,7.678314062892545
4,1.9964,7.362503320652395
5,1.9811,7.25071438591132
6,1.9315,6.89985226151949
7,2.0966,8.138452081878597
8,2.0007,7.3942302489411285
9,1.9258,6.86063497906456
10,1.9229,6.840767958728229
11,1.9095,6.749713098127449
12,1.9007,6.6905762068152805
13,1.8117,6.120844027467507
14,1.8901,6.620030651009127
15,1.8665,6.465627056380909
16,1.8979,6.671868796033465
17,1.8862,6.594262811418124
18,1.7778,5.916825074205046
19,1.7701,5.8714404760739844
20,1.7335,5.660430786455476
21,1.7573,5.7967649807171675
22,1.8354,6.267640700371454
23,1.7108,5.533386416545675
24,1.7435,5.717319061627722
25,1.7297,5.638961966059838
26,1.6584,5.2509026754247445
27,1.6988,5.467382594523226
28,1.7095,5.526197687890204
29,1.6912,5.42598798556475
30,1.5911,4.909146020003997
31,1.7305,5.643474940581801
32,1.7204,5.586762722483615
33,1.6385,5.147442554633335
34,1.5367,4.649222493872361
35,1.5972,4.939183331385095
36,1.623,5.068272349175954
37,1.6723,5.324399844576894
38,1.5828,4.868568736710784
39,1.6258,5.082483397937362
40,1.6881,5.4091934677617015
41,1.6821,5.376835477998332
42,1.5516,4.719014568782371
43,1.5861,4.884661552083067
44,1.4879,4.427787395364313
45,1.5625,4.770733181967603
46,1.5409,4.66879029195795
47,1.5453,4.6893782294899395
48,1.5726,4.819161739639321
49,1.5187,4.566285164245111
50,1.4821,4.402180560077985
51,1.6029,4.967417066075061
52,1.5999,4.952537145917012
53,1.5994,4.950061496308031
54,1.5227,4.584586883939194
55,1.4728,4.361430064383017
56,1.4591,4.302085908160248
57,1.4837,4.409229686771652
58,1.5484,4.703937857765353
59,1.5429,4.678137216350617
60,1.4962,4.4646909687182355
61,1.5009,4.48572440613009
62,1.4355,4.201745356335447
63,1.6029,4.967417066075061
64,1.5579,4.7488382063825245
65,1.5481,4.70252688806406
66,1.5493,4.70817330750383
67,1.5339,4.63622287884364
68,1.4857,4.418056970486482
69,1.4942,4.4557705102127905
70,1.5116,4.533979360892057
71,1.4614,4.311992093495175
72,1.5493,4.70817330750383
73,1.5484,4.703937857765353
74,1.4995,4.479448785920673
75,1.5212,4.577715158695667
76,1.4683,4.341847722407927
77,1.5318,4.626497026517262
78,1.4859,4.4189406702476095
79,1.4978,4.47184019212174
80,1.582,4.864675439248043
