step,loss,chunked_perplexity
1,2.2653,9.634014371934567
2,2.3847,10.855805434729998
3,2.2975,9.949278142039647
4,2.3551,10.539182727274047
5,2.2921,9.895696839791206
6,2.2706,9.685210197201942
7,2.21,9.115716393040305
8,2.1143,8.28378508655765
9,2.1255,8.377084983657973
10,2.0534,7.794356919464821
11,2.1226,8.352826628820937
12,2.1243,8.367038510766893
13,1.9099,6.752413523415751
14,1.9986,7.378718658289045
15,2.001,7.396448850789447
16,1.9496,7.025876667777099
17,1.8756,6.524732785784536
18,1.8583,6.412825695959604
19,1.8397,6.2946495828642375
20,1.8602,6.425021647266721
21,1.8146,6.138620238194557
22,1.8383,6.2858432393270744
23,1.6827,5.380062547309113
24,1.6971,5.458095940005412
25,1.7703,5.872614881605838
26,1.7088,5.5223307031112565
27,1.7236,5.604668997956301
28,1.7273,5.62544468456738
29,1.6712,5.318546224828962
30,1.671,5.31748262194783
31,1.6536,5.225758736312918
32,1.6641,5.280918283891579
33,1.6409,5.159811253265839
34,1.6601,5.259836801828774
35,1.6852,5.393529530392186
36,1.6369,5.139213231759809
37,1.5848,4.878315617816351
38,1.6186,5.0460209398390505
39,1.5579,4.7488382063825245
40,1.6436,5.1737615680998665
41,1.629,5.098773394905115
42,1.6723,5.324399844576894
43,1.5858,4.883196373405233
44,1.5429,4.678137216350617
45,1.5956,4.931286956839076
46,1.6213,5.059663605687592
47,1.5379,4.654804909644581
48,1.5652,4.783631566542323
49,1.4809,4.3969011117084476
50,1.5669,4.791770656471721
51,1.581,4.859813195335938
52,1.5347,4.639933341133739
53,1.5233,4.587338461460267
54,1.497,4.468264150575384
55,1.5753,4.8321910580008245
56,1.5074,4.514976581347431
57,1.4804,4.394703210673641
58,1.5495,4.709115036335076
59,1.4832,4.40702562299013
60,1.4121,4.104565948326819
61,1.4887,4.431331042550484
62,1.5274,4.606185158480071
63,1.5148,4.548511333602633
64,1.4608,4.309405674242448
65,1.4767,4.378472853471101
66,1.4809,4.3969011117084476
67,1.4613,4.311560915845068
68,1.5292,4.614483758264518
69,1.4755,4.37322183728677
70,1.4684,4.34228192889013
71,1.5242,4.591468924505144
72,1.401,4.059257195087539
73,1.4297,4.17744577018833
74,1.5101,4.527183490028092
75,1.5237,4.589173763880864
76,1.5049,4.503703237445472
77,1.5134,4.542147873197239
78,1.5427,4.6772016824638545
79,1.5024,4.492458041703409
80,1.5043,4.501001826007479
81,1.4714,4.355328334500414
82,1.4972,4.46915789277674
83,1.4668,4.33533983296163
84,1.5321,4.627885183838403
85,1.4831,4.406584942462224
86,1.4589,4.301225577014598
87,1.6644,5.282502797041836
88,1.483,4.406144306000169
89,1.4984,4.474524101329258
90,1.4845,4.412758481850898
91,1.5152,4.5503311020655035
92,1.4664,4.333606043809392
93,1.4998,4.480792822151804
94,1.5134,4.542147873197239
95,1.5422,4.674863666175403
96,1.6486,5.199695155881535
97,1.4925,4.448202135286832
98,1.507,4.513170951864863
99,1.5094,4.524015570486269
100,1.5093,4.523563191548544
