step,loss,chunked_perplexity
1,2.4404,11.477630877057601
2,2.5767,13.153659383169677
3,2.6477,14.12152176523812
4,2.5967,13.419380928965209
5,2.3543,10.530754752731534
6,2.4287,11.34412512739492
7,2.4326,11.38845359972648
8,2.4839,11.987926280567121
9,2.506,12.255808648587411
10,2.5425,12.71140980527337
11,2.3774,10.776846605426119
12,2.4997,12.178839760672671
13,2.4507,11.596461401734373
14,2.4887,12.04560664885146
15,2.4572,11.6720839077361
16,2.4002,11.025381236395955
17,2.6513,14.172450860961868
18,2.4696,11.817718818575354
19,2.421,11.257110799001161
20,2.4509,11.59878092595941
21,2.6876,14.696362291538737
22,2.4972,12.148430688449325
23,2.4335,11.398707821673952
24,2.5214,12.446008884617282
25,2.4379,11.448972637590456
26,2.4971,12.147215906120612
27,2.4365,11.432955290656851
28,2.448,11.565193187034973
29,2.5,12.182493960703473
30,2.5691,13.054070489009478
31,2.4296,11.354339435758876
32,2.3586,10.576134494690896
33,2.4328,11.390731518230682
34,2.3599,10.58989241024153
35,2.4539,11.63362951548514
36,2.642,14.041258060049913
37,2.5014,12.199561396665949
38,2.5305,12.559784459186396
39,2.5519,12.831460411320029
40,2.5198,12.42611119280019
41,2.4728,11.855596090107316
42,2.5311,12.56732259107533
43,2.411,11.145100675047066
44,2.4217,11.264993535196254
45,2.3893,10.905857170464081
46,2.3577,10.566620255695433
47,2.5416,12.699974683025504
48,2.437,11.438673197659805
49,2.4587,11.68960517126011
50,2.4858,12.01072499241784
51,2.218,9.188934606541913
52,2.5178,12.401283806077107
53,2.3692,10.688837792536635
54,1.8055,6.083012194367712
55,2.3869,10.87971449701159
56,2.5267,12.512147845130904
57,2.5296,12.548485738360162
58,2.3496,10.481376335571428
59,2.5119,12.328331652097408
60,2.4884,12.041993508854901
61,2.3942,10.959427009520768
62,2.5511,12.821199347963573
63,2.3695,10.692044924920197
64,2.529,12.540958905192902
65,2.6114,13.618102856314803
66,2.4422,11.498309217559608
67,2.436,11.427240241892775
68,2.334,10.319135632448981
69,2.4412,11.486816655580746
70,2.5523,12.836594022138271
71,2.3579,10.568733791093067
72,2.4523,11.61503059136743
73,2.3577,10.566620255695433
74,2.3791,10.795182826026883
75,2.471,11.834275211692335
76,2.4242,11.293191251493306
77,2.538,12.65433697133637
78,2.5228,12.463445499838425
79,2.4018,11.043035966391846
80,2.4668,11.78467548813427
81,2.427,11.324856497654157
82,2.4972,12.148430688449325
83,2.4393,11.465012424514097
84,2.6702,14.442857475460078
85,2.4488,11.574449043433514
86,2.3436,10.418676365567805
87,2.4593,11.696621038912685
88,2.5072,12.27052444667868
89,2.2877,9.852251423703434
90,2.4707,11.83072546161796
91,2.5547,12.867438846775455
92,2.4457,11.538623809201969
93,2.4947,12.11809754395733
94,2.4492,11.579079749130283
95,2.552,12.832743621520605
96,2.3446,10.429100253008434
97,2.5333,12.595001136011449
98,2.467,11.787032658941122
99,2.5709,13.077588976178152
100,2.5871,13.291171263092057
