step,corpus_perplexity,corpus_loss
1,7.192051410675049,1.9729764898691395
2,7.174058437347412,1.9704714504253342
3,7.0941057205200195,1.9592643210502174
4,6.951889514923096,1.9390134517332929
5,6.706289291381836,1.9030458235302754
6,6.4339165687561035,1.8615834150721648
7,6.164015769958496,1.8187284000373094
8,5.893043518066406,1.7737725756951779
9,5.721534729003906,1.744237026914539
10,5.652201175689697,1.7320450190050403
11,5.59505033493042,1.7218823250792694
12,5.503513336181641,1.7053866867378376
13,5.442976951599121,1.6943262028132626
14,5.410187244415283,1.6882836282363265
15,5.382822036743164,1.683212757037262
16,5.337288856506348,1.6747178388392006
17,5.304295539855957,1.6685170505239397
18,5.277757167816162,1.6635012515023466
19,5.251757621765137,1.6585627982157356
20,5.216927528381348,1.6519086376541015
21,5.181153774261475,1.6450277574452692
22,5.152453899383545,1.6394731337968196
23,5.118150234222412,1.632793031867961
24,5.076400279998779,1.6246024163392236
25,5.041935920715332,1.6177901383265112
26,5.0135579109191895,1.6121458270834939
27,4.98828125,1.6070914755848968
28,4.961517333984375,1.6017116101306272
29,4.939754009246826,1.5973155106326085
30,4.920480728149414,1.5934061566234337
31,4.892675876617432,1.5877394012223545
32,4.866721153259277,1.582420418002461
33,4.845053672790527,1.5779583996435347
34,4.8284592628479,1.5745274176475232
35,4.8071746826171875,1.5701094696083642
36,4.791424751281738,1.5668277270723305
37,4.776129245758057,1.5636305081026134
38,4.764367580413818,1.5611649021520715
39,4.752112865447998,1.5585893643678665
40,4.740787982940674,1.556203385283191
41,4.731305122375488,1.554201166217446
42,4.7222208976745605,1.5522792078571
43,4.7066192626953125,1.5489698745043816
44,4.694870471954346,1.5464704641035334
45,4.68419075012207,1.5441931718440685
46,4.674402713775635,1.5421014380628923
47,4.6643242835998535,1.539942998601783
48,4.654739856719971,1.5378860259623903
49,4.648713111877441,1.5365904718493417
50,4.641520023345947,1.5350419875816779
51,4.630459785461426,1.5326561655622342
52,4.621829032897949,1.5307905916663127
53,4.612210273742676,1.5287070891823413
54,4.606682777404785,1.5275079961327596
55,4.599165916442871,1.5258749174688286
56,4.591498851776123,1.5242065686114759
57,4.587164878845215,1.5232621717823862
58,4.584205627441406,1.522616863936927
59,4.578670024871826,1.5214085947787346
60,4.5753278732299805,1.5206784290958975
61,4.571391582489014,1.5198176857383592
62,4.566522121429443,1.518751805177922
63,4.562234878540039,1.51781259651961
64,4.558446884155273,1.516981905322155
65,4.553862571716309,1.5159758272295898
66,4.5515570640563965,1.5154694551344192
67,4.547048091888428,1.5144782178650653
68,4.544506549835205,1.5139190845911066
69,4.543614387512207,1.5137227579541404
70,4.539356231689453,1.5127852102901198
71,4.537045955657959,1.5122761691388709
72,4.533781051635742,1.5115562306104995
73,4.532669544219971,1.5113110004498886
74,4.530110836029053,1.5107463790700122
75,4.528510570526123,1.5103931345549082
76,4.52742862701416,1.5101540805595979
77,4.526614189147949,1.5099742678663979
78,4.524743556976318,1.509560979730541
79,4.523705959320068,1.5093315462046133
80,4.521523952484131,1.50884911516176
81,4.522100925445557,1.5089767273128825
82,4.519054889678955,1.5083029320458137
83,4.519618988037109,1.5084277726516686
84,4.519163608551025,1.508326850217993
85,4.519688129425049,1.508442960327922
86,4.517821788787842,1.508029900904395
87,4.516786575317383,1.5078008677337362
88,4.517098426818848,1.507869813189543
89,4.517302989959717,1.5079151706846834
90,4.516143321990967,1.5076584172841796
91,4.516286849975586,1.5076901954332318
92,4.515230178833008,1.5074562307285795
93,4.515998840332031,1.5076264081913553
94,4.5151753425598145,1.507444038443704
95,4.513510227203369,1.5070751722316371
96,4.514139652252197,1.507214641961809
97,4.514859199523926,1.5073740579130905
98,4.513304233551025,1.507029584012726
99,4.514737129211426,1.5073469567984037
100,4.513998508453369,1.5071833399218157
