step,loss,chunked_perplexity
1,1.6141,5.023364860021486
2,1.6619,5.269313034122548
3,1.6299,5.103364356583395
4,1.6075,4.990319820529074
5,1.6238,5.072328589335025
6,1.6012,4.9589796309146355
7,1.5559,4.739350021317552
8,1.5216,4.579546611025191
9,1.4406,4.223228994363966
10,1.377,3.9629947917959374
11,1.2783,3.59053063223642
12,1.1801,3.254699656582373
13,1.1108,3.036786852404894
14,0.9582,2.6069996481818163
15,0.8007,2.2270993525271887
16,0.7752,2.171026289023616
17,0.6625,1.939635366505754
18,0.5594,1.7496224118539587
19,0.5196,1.6813549731832789
20,0.3596,1.432756197445582
21,0.3481,1.4163738800463948
22,0.3214,1.3790570934212634
23,0.2704,1.310488541324671
24,0.2705,1.3106195967314647
25,0.2547,1.2900745404515943
26,0.2127,1.237013491524969
27,0.2017,1.2234809087765781
28,0.2269,1.2547043912274254
29,0.2048,1.2272795844990498
30,0.2306,1.2593553965287538
31,0.2155,1.2404819829231157
32,0.2419,1.273666819765672
33,0.2804,1.3236591701268716
34,0.261,1.29822766543369
35,0.2478,1.2812036658350725
36,0.2387,1.269597600166181
37,0.2096,1.2331846874138475
38,0.2069,1.2298595796732825
39,0.2383,1.2690898626803817
40,0.2566,1.2925280121384688
41,0.2806,1.3239239284358455
42,0.2021,1.2239703990316133
43,0.2596,1.29641141837168
44,0.2445,1.2769826622243345
45,0.1945,1.2147034828850434
46,0.2305,1.2592294672856679
47,0.2336,1.2631391354889765
48,0.2175,1.242965429507731
49,0.2327,1.2620028216849495
50,0.2309,1.2597332598243727
51,0.1886,1.2075578327323004
52,0.2466,1.2796671435338338
53,0.2305,1.2592294672856679
54,0.1991,1.2203039901975756
55,0.204,1.2262981534562105
56,0.1603,1.1738629770663782
57,0.0984,1.10340405847134
58,0.1512,1.1632292806749205
59,0.2149,1.239737916975468
60,0.2092,1.2326915121805042
61,0.1751,1.191365347190449
62,0.1594,1.1728069756589319
63,0.1888,1.2077993684516137
64,0.212,1.2361478850785035
65,0.2526,1.2873682265408226
66,0.2608,1.2979680458634255
67,0.3039,1.3551335359601822
68,0.2574,1.2935624482674615
69,0.197,1.2177440407059084
70,0.2184,1.2440846019463412
71,0.2565,1.2923987657996796
72,0.224,1.2510710194283623
73,0.278,1.3204861972090953
74,0.2905,1.3370958688507666
75,0.2153,1.2402339113345169
76,0.2812,1.3247185211468824
77,0.2331,1.262507723787312
78,0.199,1.2201819658998725
79,0.2101,1.2338014339313348
80,0.1665,1.1811635358703738
81,0.2164,1.241598919253702
82,0.2367,1.2670609424690984
83,0.2438,1.2760890871485417
84,0.2614,1.2987470603719258
85,0.2578,1.2940799767455635
86,0.2454,1.278132463953503
87,0.1933,1.2132467129423594
88,0.247,1.28017911277827
89,0.2145,1.2392421209744888
90,0.2322,1.2613719779981711
91,0.2302,1.2588517551051421
92,0.2391,1.2701055407875992
93,0.2569,1.2929158287116878
94,0.2772,1.3194302306942522
95,0.2122,1.2363951393801251
96,0.1902,1.2094914717633873
97,0.2707,1.3108817468649505
98,0.2827,1.3267070899823727
99,0.2602,1.297189498623436
100,0.2313,1.2602372539204019
