step,probe_index,log_prob,perplexity,target_rank
0,0,-7.958259582519531,3.7673678398132324,4.0
0,1,-5.763276100158691,1.6165156364440918,2.0
0,2,-4.750068187713623,4.871276378631592,2.0
0,3,-6.148646354675293,3.4203033447265625,3.0
0,4,-4.845943450927734,2.635805130004883,3.0
0,5,-25.72344207763672,10.365622520446777,86.0
0,6,-5.286253452301025,2.878446578979492,3.0
0,7,-14.230403900146484,114.83172607421875,165.0
0,8,-12.059932708740234,11.15610122680664,61.0
0,9,-9.101055145263672,20.77364158630371,31.0
0,10,-11.351428985595703,9.682168006896973,116.0
0,11,-14.658964157104492,39.046024322509766,82.0
0,12,-13.120529174804688,13.792237281799316,79.0
0,13,-12.440628051757812,12.038689613342285,323.0
0,14,-10.508605003356934,33.21057891845703,231.0
0,15,-7.643405914306641,3.574770450592041,19.0
0,16,-7.466000556945801,4.451317310333252,7.0
0,17,-19.59688949584961,26.21019172668457,78.0
0,18,-20.46481704711914,5.503594398498535,81.0
0,19,-17.519683837890625,18.540311813354492,35.0
0,20,-6.283574104309082,8.12157917022705,16.0
0,21,-33.616798400878906,271.18463134765625,3014.0
0,22,-45.46369171142578,62.368656158447266,3358.0
0,23,-14.241138458251953,35.1732063293457,95.0
0,24,-7.66895055770874,2.6080915927886963,5.0
0,25,-15.316946983337402,21.399965286254883,104.0
0,26,-16.710533142089844,8.075353622436523,327.0
0,27,-4.724850654602051,2.1978399753570557,6.0
0,28,-10.927722930908203,15.362520217895508,23.0
0,29,-19.654247283935547,8.880032539367676,38.0
0,30,-23.052749633789062,10.026934623718262,30.0
0,31,-18.302295684814453,21.12342643737793,74.0
0,32,-17.427154541015625,5.712835788726807,5.0
0,33,-34.215824127197266,11.518880844116211,196.0
0,34,-39.84123229980469,27.663190841674805,152.0
0,35,-20.204586029052734,24398.892578125,9912.0
0,36,-2.969672679901123,2.1010098457336426,2.0
0,37,-32.17628479003906,213.30313110351562,1712.0
0,38,-9.913320541381836,11.921340942382812,9.0
0,39,-15.590021133422852,22.601228713989258,70.0
0,40,-28.144229888916016,16.683547973632812,248.0
0,41,-18.236482620239258,95.49946594238281,445.0
