step,corpus_perplexity,corpus_loss
1,4.7931976318359375,1.5671978268834632
2,4.790160655975342,1.5665639701209673
3,4.78061056137085,1.5645682866138753
4,4.7647013664245605,1.5612348816887585
5,4.74104118347168,1.5562567122262807
6,4.6992669105529785,1.547406496309608
7,4.652829647064209,1.537475645020268
8,4.604484558105469,1.527030736421457
9,4.561402797698975,1.5176301800499357
10,4.504434585571289,1.5050623672778363
11,4.418860912322998,1.4858819770382836
12,4.339944362640381,1.467861492585111
13,4.2704854011535645,1.4517275034574781
14,4.2053022384643555,1.4363461875826966
15,4.145209312438965,1.4219532940298532
16,4.076949596405029,1.4053489737752325
17,4.012285232543945,1.3893608696487925
18,3.9520840644836426,1.3742430476428786
19,3.8971433639526367,1.3602437888573322
20,3.844526529312134,1.3466504538966984
21,3.7831711769104004,1.3305626384583795
22,3.7287917137145996,1.3160842973378142
23,3.677354097366333,1.3021935757479892
24,3.6278343200683594,1.2886359065684123
25,3.58461856842041,1.2766521062734557
26,3.5303399562835693,1.2613941114440335
27,3.4816970825195312,1.2475197931979436
28,3.436403512954712,1.2344253966523027
29,3.3935461044311523,1.2218753973347782
30,3.356443166732788,1.210881802788398
31,3.3097660541534424,1.1968774961267614
32,3.266484260559082,1.183714257782035
33,3.2257721424102783,1.1711723914858705
34,3.1891746520996094,1.1597621297292287
35,3.1545581817626953,1.1488484373520274
36,3.1121490001678467,1.1353135641894565
37,3.07511568069458,1.1233424551767202
38,3.040196180343628,1.1119219711207053
39,3.009408712387085,1.1017435984574822
40,2.983417510986328,1.093069454946136
41,2.949798583984375,1.0817369632867706
42,2.9215896129608154,1.0721278305741955
43,2.8953664302825928,1.063111713565797
44,2.8718466758728027,1.0549552654454613
45,2.850759267807007,1.047585389885481
46,2.8252227306365967,1.0385871571961875
47,2.8007054328918457,1.029871308556853
48,2.7794978618621826,1.0222703777500728
49,2.7603542804718018,1.015359056600053
50,2.743913173675537,1.0093851265334173
51,2.7221949100494385,1.0014385390610618
52,2.702857732772827,0.9943095981900779
53,2.6875863075256348,0.9886434547905582
54,2.671727418899536,0.9827252658522392
55,2.6590850353240967,0.9779821137719017
56,2.643296718597412,0.972026876474635
57,2.62870717048645,0.9664920927137809
58,2.616762161254883,0.9619377085276326
59,2.6072604656219482,0.9583000796294775
60,2.598148822784424,0.9547991978296648
61,2.588731288909912,0.9511678880676093
62,2.5792953968048096,0.9475162669909541
63,2.5713837146759033,0.9444442015011768
64,2.5647377967834473,0.9418562367127535
65,2.5595145225524902,0.9398176077981627
66,2.552656650543213,0.9371346906598477
67,2.5467629432678223,0.934823130258169
68,2.5429439544677734,0.9333224139690526
69,2.5385923385620117,0.9316097140691741
70,2.5351779460906982,0.9302638771521947
71,2.531355142593384,0.9287547579682073
72,2.5269832611083984,0.9270262413614465
73,2.523679494857788,0.9257179704734709
74,2.523648738861084,0.9257057373831777
75,2.5208702087402344,0.9246040984501919
76,2.5191643238067627,0.9239271964119739
77,2.5173745155334473,0.9232164821089595
78,2.5151731967926025,0.9223416614956298
79,2.514625072479248,0.9221237515795924
80,2.513824701309204,0.921805372744854
81,2.5123019218444824,0.921199450444783
82,2.5117928981781006,0.9209968358333626
83,2.511659860610962,0.9209438811945138
84,2.5116844177246094,0.9209535646641024
85,2.51129412651062,0.9207982680910808
86,2.510958433151245,0.9206645398122242
87,2.510700225830078,0.9205617001974542
88,2.5105388164520264,0.9204974090682951
89,2.509608268737793,0.9201266775399438
90,2.5101611614227295,0.9203469965969672
91,2.5102603435516357,0.9203864292049636
92,2.509704351425171,0.9201649966053951
93,2.5101277828216553,0.9203336434802063
94,2.5106959342956543,0.9205599271767207
95,2.510737180709839,0.920576383040229
96,2.5099337100982666,0.9202563870677457
97,2.510343074798584,0.9204194454496499
98,2.5107204914093018,0.9205697124280801
99,2.5099704265594482,0.9202709746126725
100,2.509763717651367,0.9201885779677604
