step,loss,chunked_perplexity
1,1.7765,5.909138199159926
2,2.1848,8.888870601461814
3,2.3697,10.694183547760336
4,1.809,6.104340039003942
5,2.3064,10.038221930259029
6,2.3935,10.951758095047316
7,1.832,6.24636690793109
8,2.4275,11.330520341746011
9,2.4807,11.949626229234143
10,1.8147,6.139234130912501
11,2.2507,9.494379576481736
12,2.1721,8.776695762768211
13,1.8237,6.194736624671302
14,1.9677,7.154202884330148
15,2.1993,9.018698200596985
16,1.8198,6.170624201622517
17,2.2201,9.208251645007028
18,2.1458,8.54887760446619
19,1.7563,5.790971113153054
20,2.2548,9.533386442177882
21,2.2589,9.57255356432462
22,1.7483,5.7448281621473285
23,2.2347,9.343678328190602
24,2.382,10.826534293878593
25,1.7009,5.478876161993683
26,2.2665,9.645582128446668
27,2.2168,9.17791449840136
28,1.6283,5.095205502436735
29,2.1933,8.964748023774302
30,2.3092,10.066368338245955
31,1.5911,4.909146020003997
32,2.2337,9.334339320144682
33,2.1471,8.559998372284905
34,1.551,4.7161840092938645
35,2.3182,10.157374567028473
36,2.2884,9.859150414064946
37,1.4698,4.348365381013433
38,2.2398,9.391452809039393
39,2.1385,8.486698029530986
40,1.3901,4.015251558074421
41,2.28,9.776680409528904
42,2.1612,8.681549269370763
43,1.3369,3.8072228020562426
44,2.4264,11.3180636218221
45,2.4483,11.568663265476827
46,1.2702,3.561564804089791
47,2.179,8.837464374141273
48,2.2727,9.705570509461523
49,1.1931,3.29728696988477
50,2.2906,9.880864421626221
51,2.1437,8.530943798583662
52,1.11,3.034358394435676
53,2.2847,9.822738960261828
54,2.3371,10.351174587632247
55,1.1461,3.1458999442060005
56,2.6196,13.730230394355283
57,2.2944,9.918483136719233
58,1.0559,2.8745610950388185
59,2.2959,9.933372025299082
60,2.2295,9.29521730873338
61,0.9854,2.6788832234283353
62,2.2526,9.512436045891002
63,2.3213,10.188911284843222
64,0.9228,2.516326248633535
65,2.2859,9.834533322215991
66,2.1853,8.893316148056577
67,0.8636,2.371683403876919
