step,loss,chunked_perplexity
1,2.2481,9.469726252791716
2,2.1964,8.992581862808246
3,2.2407,9.399908921247237
4,2.3107,10.08147922108216
5,2.2891,9.866054235410353
6,2.196,8.98898554937376
7,2.2094,9.110248603705317
8,2.2517,9.503878704830797
9,2.2442,9.432866244142744
10,2.2227,9.232224250166189
11,2.285,9.825686224017367
12,2.2677,9.657163774598697
13,2.2296,9.29614687694189
14,2.17,8.758284040740834
15,2.1608,8.678077344094362
16,2.1557,8.633931816420437
17,2.1756,8.80746801797117
18,1.9043,6.714705688166414
19,2.1978,9.005180294260448
20,2.1624,8.691973381710516
21,2.2143,9.154998369252278
22,2.2191,9.199047995953519
23,2.2024,9.046699544677754
24,2.0928,8.107584649233285
25,2.0719,7.939894595142826
26,2.2439,9.430036808706037
27,1.8472,6.342036935178894
28,2.1588,8.660738533995874
29,2.09,8.084915164305059
30,2.1808,8.853386135300898
31,2.1874,8.912011735463645
32,2.1642,8.707633023246878
33,2.0648,7.8837209957708145
34,2.1456,8.547167999911451
35,2.2155,9.165990961531636
36,2.4328,11.390731518230682
37,2.1118,8.26310148911077
38,2.2376,9.370814323517772
39,2.1609,8.678945195220603
40,2.0871,8.06150287455682
41,2.0598,7.844400773265321
42,2.0695,7.920861696728374
43,2.2534,9.520049039519138
44,2.1126,8.269714615199794
45,3.434,31.000396663498222
46,2.1289,8.40561554707578
47,2.1163,8.300369235351509
48,2.2503,9.490582584100245
49,2.0727,7.946249052262887
50,2.103,8.190705206845303
51,2.171,8.767046705383674
52,2.1139,8.280472235137482
53,2.0973,8.144150992722002
54,1.3117,3.712479565977999
55,2.1086,8.236701826333768
56,2.249,9.478252842809193
57,2.078,7.9884759747382965
58,2.169,8.749530134382765
59,2.0873,8.063115336372539
60,2.144,8.533503465654102
61,2.133,8.44014931667042
62,2.0129,7.484992381235014
63,1.9562,7.072400814586367
64,2.1391,8.491791576259915
65,2.0954,8.128691796722672
66,2.1422,8.518156975400702
67,2.1291,8.407296838308717
68,2.0326,7.633908741243397
69,2.181,8.855156989607487
70,2.0691,7.917693985634138
71,2.1741,8.79426671939339
72,2.0037,7.416446247023076
73,2.1772,8.821571246373956
74,2.0693,7.919277682795701
75,2.1784,8.832163485942276
76,2.1312,8.424970712742173
77,2.0496,7.764794567213487
78,2.1362,8.467201054179634
79,2.1066,8.22024488510797
80,2.1133,8.27550544198335
81,1.8928,6.637928885510253
82,2.1488,8.57456274572763
83,2.0721,7.941482732870334
84,2.147,8.559142415246239
85,2.1429,8.524121772718983
86,2.0977,8.14740930473805
87,2.1699,8.757408256126721
88,2.0774,7.983684326791587
89,2.1031,8.191524318320877
90,1.9743,7.201576785272701
