step,loss,chunked_perplexity
1,1.8092,6.105561029106682
2,2.1442,8.53521033702868
3,1.9427,6.977564985748881
4,2.3471,10.455205621755349
5,1.9439,6.9859430895887105
6,2.2577,9.561073389529925
7,1.933,6.9102098061281865
8,2.325,10.226680085791001
9,1.9256,6.8592629892723
10,2.4152,11.192008535434544
11,1.8851,6.58701311039214
12,2.4446,11.525938301320302
13,1.8392,6.291503044772882
14,2.2152,9.163241576671524
15,1.8032,6.069037343559675
16,2.1307,8.420759280331641
17,1.7988,6.042392241460049
18,1.962,7.11353992741158
19,1.6825,5.37898664239373
20,2.1542,8.620990627014335
21,1.6414,5.162391803976388
22,2.1781,8.82951423430411
23,1.6299,5.103364356583395
24,2.1102,8.24989109785941
25,1.5778,4.844286648834583
26,2.2232,9.236841516511662
27,1.5383,4.656667204042488
28,2.2294,9.294287833477044
29,1.5075,4.515428101581201
30,2.2188,9.196288695470498
31,1.477,4.379786592378126
32,2.3576,10.565563646501205
33,1.3989,4.050741699377794
34,2.2357,9.353026679915626
35,1.3732,3.947963988201006
36,2.2024,9.046699544677754
37,1.3695,3.9333835119595983
38,2.1719,8.77494059913787
39,1.3167,3.7310884472425636
40,2.2922,9.896686458955315
41,1.2937,3.646252763130048
42,2.2195,9.202728351173873
43,1.2338,3.4342549411228576
44,2.1385,8.486698029530986
45,1.2026,3.328760458462915
46,2.3057,10.031197633698469
47,1.1488,3.1544053511877483
48,2.2723,9.701689057599864
49,1.1438,3.1386726888639846
50,2.22,9.207330865882252
51,1.1273,3.0873095010938676
52,2.1279,8.397214132935893
53,1.0415,2.8334640243342597
54,2.2731,9.709453514214484
55,1.0339,2.8120113212798374
56,2.1643,8.708503830088816
57,1.0514,2.8616546314339044
58,2.4221,11.269500433929988
59,0.9986,2.7144788965726687
60,2.4282,11.338454482610556
61,1.0514,2.8616546314339044
62,2.1741,8.79426671939339
63,0.9399,2.559725432986919
64,2.2582,9.56585512155808
65,0.9235,2.5180882936513846
66,2.2872,9.847326529317778
67,0.877,2.40367784550572
68,2.139,8.49094243955983
69,0.9035,2.4682268047063585
70,2.2605,9.587881909433579
71,0.8883,2.4309934476519097
72,2.3345,10.324296490372166
73,0.8194,2.2691379462381316
74,2.6416,14.035642679976778
75,0.8345,2.3036619293166143
76,2.2714,9.692961465453601
77,0.9117,2.4885494735727423
78,2.3127,10.101662355931461
79,0.8106,2.2492571361728517
80,2.2283,9.284069737843142
81,0.9169,2.5015236344184237
82,2.2509,9.496278642297282
83,0.8015,2.2288817448710874
84,2.3281,10.258431984071311
85,0.7908,2.2051598486718587
86,2.2859,9.834533322215991
87,0.7257,2.066176917713637
88,2.184,8.881762348660873
89,0.7893,2.201854588463743
90,2.3241,10.21748021427696
91,0.7714,2.1627920440992217
92,2.2077,9.094774337931643
93,0.6949,2.0035087130519926
94,2.2603,9.585964524796546
95,0.7171,2.0484839848797933
96,2.1895,8.93074662485691
97,0.7637,2.146202497081781
98,2.2755,9.732784188258732
99,0.7276,2.0701063856697366
100,2.312,10.094593666612207
101,0.8518,2.3438620087625184
102,2.3117,10.09156574272352
103,0.7166,2.0474599989051803
104,2.434,11.404408600660771
105,0.7001,2.0139540928103226
106,2.2379,9.37362598954364
107,0.641,1.8983783087408552
108,2.2072,9.090228087420018
109,0.7019,2.0175824747414564
110,2.4421,11.49715944412748
111,0.6806,1.975062414238848
112,1.9513,7.037830816259573
113,0.6301,1.8777983497106354
114,2.1875,8.912902981198737
115,0.6559,1.9268759255586785
116,2.2997,9.971190648871607
117,0.7393,2.0944688730186227
118,2.1498,8.583141597184179
119,0.663,1.940605426683842
120,2.1544,8.622714997571045
121,0.8095,2.246784313624806
122,2.2706,9.685210197201942
123,0.6654,1.9452684731253507
124,2.2904,9.87888844634601
125,0.6524,1.9201436481771723
126,2.2938,9.912533831807156
127,0.6058,1.832717796809887
128,2.676,14.526869448024756
129,0.6604,1.935566406139819
130,2.2103,9.11845151820648
131,0.6513,1.91803265142525
132,2.366,10.65468818012138
133,0.6024,1.8264971374142733
134,2.3228,10.204206120029095
135,0.6533,1.9218725553520593
136,2.4316,11.377070838455953
137,0.689,1.9917228142354029
138,2.3275,10.252278771029378
139,0.6404,1.8972396233953748
140,2.3322,10.300577895284608
141,0.7821,2.1860581707709636
142,2.3204,10.179745389958258
143,0.6337,1.884570606517811
144,2.2853,9.82863437208467
145,0.6285,1.8747962746515883
146,2.3924,10.939717784527613
147,0.5862,1.7971462677332903
148,2.2806,9.782548177929112
149,0.6403,1.8970499089189172
150,2.2512,9.499127953265244
151,0.6464,1.9086572798521686
152,2.1735,8.788991742013216
153,0.5895,1.8030866466511315
154,2.2279,9.280356852574565
155,0.6381,1.8928809866152947
156,2.2365,9.36051209502638
157,0.6931,1.9999056411060796
158,2.1693,8.75215538719131
159,0.6095,1.839511413097834
160,2.1306,8.419917246506
161,0.7792,2.1797277855708126
162,2.146,8.550587550976035
163,0.5809,1.7876465889003654
164,2.4747,11.878143135588823
165,0.6377,1.8921239856309389
166,2.3502,10.487667048397897
167,0.5803,1.7865743226590656
168,2.138,8.482455741176688
169,0.6307,1.8789253667917758
170,2.3367,10.347034945780761
171,0.6409,1.8981884804015563
172,2.2614,9.596514887409432
173,0.586,1.7967868744202726
174,2.24,9.393331287442784
175,0.6184,1.8559561351387606
176,2.319,10.165503717908893
177,0.7068,2.027492889554902
178,1.9668,7.14776699831738
