step,loss,chunked_perplexity
1,2.582012176513672,13.223719865684396
2,2.6305737495422363,13.881732255240145
3,2.447354316711426,11.557728145350657
4,2.534950017929077,12.615800268454429
5,2.4166407585144043,11.208145138708193
6,2.0880532264709473,8.069190976161304
7,2.0652856826782227,7.887550912485219
8,2.1349220275878906,8.456387116253566
9,2.449617862701416,11.583919225722132
10,2.4361953735351562,11.429473040323673
11,2.385546922683716,10.865003357017402
12,2.4030137062072754,11.056447104635977
13,2.124746561050415,8.370775738661226
14,1.8753235340118408,6.522929168418357
15,1.8290739059448242,6.22811616557165
16,2.008606433868408,7.452923964649708
17,2.400643825531006,11.030275668134282
18,2.244760274887085,9.438152723014955
19,2.2521395683288574,9.508057227216511
20,2.225412368774414,9.25729943814611
21,1.9361649751663208,6.932115095120924
22,1.7749820947647095,5.900175491342792
23,1.7049373388290405,5.5010409547438455
24,2.1081910133361816,8.233333813915976
25,2.1852872371673584,8.893202644875265
26,2.118730068206787,8.320564226399766
27,2.320880889892578,10.184641903872974
28,2.2829642295837402,9.805703729469904
29,2.0047621726989746,7.424327978889262
30,1.7082395553588867,5.519236609577299
31,1.664196491241455,5.281427870837758
32,2.1319942474365234,8.43166488219511
33,2.237445831298828,9.369369748601573
34,2.156261444091797,8.638780647474148
35,2.1398873329162598,8.498480075978405
36,2.219313144683838,9.201008933104466
37,1.729463815689087,5.637630288980425
38,1.678654432296753,5.358341107429626
39,1.6444556713104248,5.178190502026288
40,2.105142593383789,8.20827337162601
41,2.1589837074279785,8.662329722148415
42,1.9236869812011719,6.846153633447743
43,2.2564640045166016,9.54926324614948
44,2.07623028755188,7.974351171470814
45,1.6441657543182373,5.1766894742082155
46,1.658370018005371,5.25074524524898
47,1.7221193313598633,5.59637648108255
48,2.1685688495635986,8.745758583758292
49,2.2089459896087646,9.106113394957399
50,2.273794412612915,9.716198222733572
51,2.1136674880981445,8.278547150601035
52,1.8961321115493774,6.660084096331492
53,1.662923812866211,5.274710587173632
54,1.6264641284942627,5.085859941088702
55,1.836158275604248,6.2723951017562225
56,2.1498146057128906,8.58326696100156
57,2.1112494468688965,8.258553464792707
58,2.1842122077941895,8.88364732785396
59,2.1836705207824707,8.878836474585773
60,1.8351308107376099,6.265953745859603
61,1.651329755783081,5.213908444380863
62,1.6062088012695312,4.9838804840383615
63,1.8945039510726929,6.649249233475702
64,2.1175730228424072,8.310942523579332
65,2.1687707901000977,8.747524885276723
66,2.2690443992614746,9.670155589581645
67,2.1326613426208496,8.437291481763951
68,1.794333577156067,6.015464542730049
69,1.6419700384140015,5.165335404515764
70,1.5849686861038208,4.87913859128127
71,1.9457316398620605,6.998750547169957
72,2.2379441261291504,9.374039620500564
73,2.1738638877868652,8.79219053073177
74,2.206892490386963,9.087433184650196
75,2.2026281356811523,9.048763655080224
76,1.717334270477295,5.569661446406563
77,1.6408377885818481,5.159490264075077
78,1.5918610095977783,4.912883349133416
79,2.20346999168396,9.05638461850805
80,2.1675772666931152,8.737090737511398
81,2.138779640197754,8.489071583301296
82,2.1045169830322266,8.203139796812474
83,2.122373104095459,8.35093162166033
84,1.6195836067199707,5.0509866817127715
85,1.6222776174545288,5.064612439781704
86,1.671751856803894,5.321482110769765
87,2.2361698150634766,9.357421905129609
88,2.1154375076293945,8.293213316619068
89,2.193608283996582,8.967512138167649
90,2.184720039367676,8.888159870163514
91,1.990540623664856,7.319489782245168
92,1.6223654747009277,5.065057422231921
93,1.6304216384887695,5.106027162304599
94,1.785496473312378,5.962539454576875
95,2.145007848739624,8.542108281814729
96,2.1814680099487305,8.859302261114681
97,2.149008274078369,8.57634879086791
98,1.9362685680389404,6.9328332500341805
99,1.6422240734100342,5.166647747158179
100,1.6082489490509033,4.994058715768615
