step,loss,chunked_perplexity
1,2.2462,9.451750854946962
2,2.1935,8.966541152685972
3,2.2436,9.427208221972647
4,2.3076,10.050275026987004
5,2.2921,9.895696839791206
6,2.1919,8.95220615789564
7,2.2062,9.081142402931983
8,2.2474,9.463099763956434
9,2.2443,9.43380957793306
10,2.2207,9.213778253810874
11,2.2831,9.807035144328305
12,2.2671,9.65137121427581
13,2.2281,9.28221310956459
14,2.1677,8.738163135358285
15,2.1606,8.676341902175519
16,2.1538,8.61754292035083
17,2.1738,8.791628835080001
18,1.9033,6.707994338712253
19,2.1962,8.990783526275331
20,2.1613,8.682417467706895
21,2.2123,9.136706670309945
22,2.2177,9.186178339620659
23,2.2009,9.033139667810863
24,2.0911,8.093813464153467
25,2.071,7.932751904700032
26,2.2434,9.425322968859849
27,1.8477,6.345208746533242
28,2.1572,8.646892432176772
29,2.0887,8.074411603385311
30,2.1798,8.84453717438347
31,2.1859,8.898653738862528
32,2.1628,8.695450866513795
33,2.0637,7.875053670578277
34,2.1445,8.537771284252663
35,2.2146,9.157745280779178
36,2.4277,11.332786672439875
37,2.1106,8.253191714377849
38,2.2357,9.353026679915626
39,2.16,8.671137658463456
40,2.0859,8.051834873068406
41,2.0587,7.835776676537525
42,2.0682,7.910571266751346
43,2.2523,9.509582743094052
44,2.111,8.256493651406982
45,3.4299,30.87355523978014
46,2.1278,8.396374453507272
47,2.1144,8.28461350648661
48,2.2493,9.481096745226067
49,2.0716,7.937512984023816
50,2.1016,8.179246242702249
51,2.1698,8.75653255908669
52,2.1126,8.269714615199794
53,2.0959,8.132757158876874
54,1.3096,3.7046915391796835
55,2.1079,8.230938152576497
56,2.2481,9.469726252791716
57,2.0763,7.974907102390573
58,2.1678,8.739036995364096
59,2.0857,8.050224667119755
60,2.1424,8.51986077717028
61,2.1318,8.43002721196789
62,2.0117,7.476015777417014
63,1.9551,7.064625450924353
64,2.1384,8.485849402160106
65,2.0938,8.115696289026445
66,2.1411,8.508792154323638
67,2.1285,8.402253973216542
68,2.0308,7.6201800650245
69,2.179,8.837464374141273
70,2.068,7.908989310698875
71,2.173,8.784598344583095
72,2.0036,7.415704639479371
73,2.1762,8.812754084443311
74,2.068,7.908989310698875
75,2.1774,8.823335737066419
76,2.13,8.41486681144013
77,2.0482,7.753931460768208
78,2.1348,8.455355266689836
79,2.1059,8.214492727178552
80,2.1119,8.263927840576564
81,1.8913,6.627979456119549
82,2.1474,8.562566757035041
83,2.0717,7.938306775011104
84,2.1457,8.54802275944871
85,2.1422,8.518156975400702
86,2.0966,8.138452081878597
87,2.1684,8.744281990902625
88,2.0757,7.970123593325364
89,2.1015,8.178428358972848
90,1.9712,7.179286465085476
