step,loss,chunked_perplexity
1,2.1161,8.298709327500756
2,1.9561,7.071693609865735
3,2.1198,8.329471426801797
4,2.1066,8.22024488510797
5,1.9639,7.127068501349057
6,2.114,8.281300323764736
7,2.0989,8.157192064385592
8,1.9061,6.726803042757959
9,2.0807,8.010074004088915
10,2.3999,11.022074118117583
11,1.9021,6.699949573330398
12,1.7001,5.474494813837022
13,1.9453,6.995730259334386
14,1.9899,7.314802245509785
15,1.8072,6.093362110033848
16,1.943,6.979658569266431
17,1.8959,6.658538393287611
18,1.7402,5.69848300531099
19,1.8525,6.375738962416731
20,1.8024,6.064184055258989
21,1.7075,5.515156337545219
22,1.9578,7.083725713392773
23,2.2674,9.654267059995231
24,1.7804,5.932228835610354
25,1.5645,4.780284196162062
26,1.6939,5.440657948663957
27,1.6751,5.339329055282949
28,1.4947,4.4579989525320505
29,1.624,5.073343156506229
30,1.5785,4.847678836615976
31,1.454,4.280201123664345
32,1.5598,4.757869576058907
33,1.5152,4.5503311020655035
34,1.5323,4.628810853439045
35,1.8602,6.425021647266721
36,2.1761,8.811872853097167
37,1.7037,5.494238512501241
38,1.4796,4.391188854035191
39,1.5193,4.5690257574394
40,1.4501,4.263540847936617
41,1.2671,3.5505410488459295
42,1.386,3.998822728800372
43,1.3415,3.8247763691973464
44,1.2415,3.4608007744694795
45,1.3365,3.805700217472638
46,1.2972,3.659037007177506
47,1.4049,4.075119208970354
48,1.7938,6.0122556844297925
49,2.1162,8.299539239928437
50,1.6555,5.235697116383183
51,1.4279,4.169933131205488
52,1.3941,4.031344729191396
53,1.29,3.6327865557528094
54,1.1049,3.018922561455307
55,1.2161,3.3740034275681188
56,1.1718,3.2277974480391123
57,1.0932,2.9838069941350236
58,1.181,3.2576302048221932
59,1.1461,3.1458999442060005
60,1.3202,3.7441701364097337
61,1.7503,5.75632931579155
62,2.0781,7.989274862279483
63,1.6241,5.073850516189441
64,1.3955,4.036992564374413
65,1.314,3.721028096020821
66,1.1824,3.2621940810768892
67,0.9976,2.7117657744632444
68,1.1047,3.0183188373174423
69,1.0596,2.8852166717511456
70,0.9984,2.7139360550793126
71,1.0804,2.945857658491727
72,1.0474,2.8502308756514045
73,1.2673,3.5512512280712545
74,1.7233,5.6029878494418
75,2.0539,7.798255072381572
76,1.604,4.972884231237312
77,1.376,3.959033777841203
78,1.2691,3.5576492367621415
79,1.1173,3.0565902582902105
80,0.934,2.544667517463568
81,1.0383,2.8244114313300748
82,0.9945,2.703372317143014
83,0.9445,2.5715272934471107
84,1.0241,2.784588203086447
85,0.9939,2.7017507802624383
86,1.2397,3.454576936210304
87,1.7093,5.525092558869212
88,2.0416,7.702924022829201
89,1.5937,4.921926406959432
90,1.3665,3.921601043962565
91,1.2485,3.485111367698894
92,1.089,2.97130128513195
93,0.9062,2.474900021868255
94,1.0096,2.7445029942297077
95,0.967,2.6300424848643047
96,0.9224,2.5153199194133435
97,1.0015,2.722362310798398
98,0.9731,2.6461347756092684
99,1.2288,3.417126523146373
100,1.7037,5.494238512501241
101,2.0367,7.66527201786486
102,1.5898,4.902768276609398
103,1.3629,3.9075086617121197
104,1.2416,3.461146871851507
105,1.08,2.944679551065524
106,0.8976,2.453707141683606
107,1.0012,2.721545724599213
108,0.959,2.609086082362757
109,0.9163,2.5000231704219855
110,0.9951,2.7049948272376527
111,0.9682,2.6332004302344103
112,1.2264,3.4089352529468706
113,1.7026,5.488198172933319
114,2.0356,7.656844854434833
115,1.5887,4.897378196592636
116,1.3623,3.905164859726003
117,1.24,3.4556134647626755
118,1.0784,2.9399718309642138
119,0.8968,2.4517449609472033
120,0.9998,2.717738226455366
121,0.958,2.6064783003886967
122,0.9155,2.4980239516797695
123,0.9947,2.7039130456774934
124,0.9673,2.6308316159735123
125,1.2262,3.4082535340704414
126,1.7024,5.487100643055379
127,2.0354,7.655313638590635
128,1.5888,4.897867958900003
129,1.3621,3.904383904852148
130,1.2399,3.4552679206936907
