step,corpus_perplexity,corpus_loss
1,7.1114501953125,1.9617061614990234
2,7.006316661834717,1.9468121528625488
3,6.754594326019287,1.9102228879928589
4,6.453330039978027,1.8645962476730347
5,5.981497287750244,1.7886708974838257
6,5.495704650878906,1.7039668560028076
7,5.170651435852051,1.6429986953735352
8,5.121081829071045,1.6333657503128052
9,5.017853260040283,1.6130021810531616
10,4.899540424346924,1.5891413688659668
11,4.8202900886535645,1.5728341341018677
12,4.6567583084106445,1.5383195877075195
13,4.468224048614502,1.4969910383224487
14,4.212047100067139,1.4379488229751587
15,4.04203462600708,1.3967481851577759
16,3.92338228225708,1.3669540882110596
17,3.832803249359131,1.3435964584350586
18,3.7605700492858887,1.3245705366134644
19,3.7063405513763428,1.3100450038909912
20,3.626108169555664,1.288159966468811
21,3.5213372707366943,1.258840799331665
22,3.418020248413086,1.229061484336853
23,3.3371264934539795,1.2051100730895996
24,3.271401882171631,1.1852185726165771
25,3.2148046493530273,1.1677665710449219
26,3.1684517860412598,1.153243064880371
27,3.1325135231018066,1.1418356895446777
28,3.064932346343994,1.1200255155563354
29,3.012563705444336,1.102791428565979
30,2.9639687538146973,1.0865291357040405
31,2.967322587966919,1.0876600742340088
32,2.844726085662842,1.0454667806625366
33,2.8038389682769775,1.0309895277023315
34,2.7781755924224854,1.0217944383621216
35,2.739384412765503,1.0077332258224487
36,2.6894123554229736,0.9893227219581604
37,2.6679155826568604,0.981297492980957
38,2.669638156890869,0.9819429516792297
39,2.6803715229034424,0.9859554171562195
40,2.6759986877441406,0.9843226075172424
41,2.6679389476776123,0.981306254863739
42,2.664073944091797,0.9798564910888672
43,2.622036933898926,0.9639514684677124
44,2.552300214767456,0.9369950294494629
45,2.494961738586426,0.9142734408378601
46,2.465388298034668,0.9023492932319641
47,2.451009750366211,0.8965000510215759
48,2.4437456130981445,0.8935319781303406
49,2.433204412460327,0.8892090320587158
50,2.421858787536621,0.8845353722572327
51,2.3946151733398438,0.8732225298881531
52,2.366213321685791,0.8612909317016602
53,2.3337504863739014,0.847476601600647
54,2.313075304031372,0.838577926158905
55,2.2980153560638428,0.83204585313797
56,2.2866318225860596,0.8270799517631531
57,2.281392812728882,0.8247861266136169
58,2.2773025035858154,0.8229916095733643
59,2.2762794494628906,0.8225422501564026
60,2.2761871814727783,0.8225017189979553
61,2.269170045852661,0.8194141387939453
62,2.26192569732666,0.8162165284156799
63,2.2543327808380127,0.812853991985321
64,2.249192953109741,0.8105714321136475
65,2.2421088218688965,0.8074168562889099
66,2.236388921737671,0.8048624396324158
67,2.2299234867095947,0.8019673228263855
68,2.2221426963806152,0.7984718680381775
69,2.216113567352295,0.7957550287246704
70,2.2105448246002197,0.7932389974594116
71,2.2077879905700684,0.7919910550117493
72,2.2057888507843018,0.7910851836204529
73,2.2051525115966797,0.79079669713974
74,2.20353102684021,0.7900610566139221
75,2.202557325363159,0.7896191477775574
76,2.202094316482544,0.7894088625907898
77,2.2002930641174316,0.7885906100273132
78,2.1985175609588623,0.7877832651138306
79,2.1981725692749023,0.787626326084137
80,2.197920083999634,0.7875114679336548
81,2.1979575157165527,0.7875285744667053
82,2.1975557804107666,0.7873457074165344
83,2.198385000228882,0.7877230048179626
84,2.1970739364624023,0.7871264219284058
85,2.1973979473114014,0.7872738838195801
86,2.197371244430542,0.7872617840766907
87,2.1965138912200928,0.7868715524673462
88,2.1962831020355225,0.7867664694786072
89,2.1964869499206543,0.7868592739105225
90,2.19622802734375,0.786741316318512
91,2.196643590927124,0.7869305610656738
92,2.1976962089538574,0.7874096035957336
93,2.196653366088867,0.786935031414032
94,2.1969034671783447,0.7870488166809082
95,2.1953372955322266,0.7863357067108154
96,2.1954903602600098,0.7864054441452026
97,2.1955082416534424,0.7864135503768921
98,2.195291757583618,0.7863149046897888
99,2.1964356899261475,0.7868359088897705
100,2.1962387561798096,0.7867462038993835
