step,loss,chunked_perplexity
1,1.6437,5.174278970126347
2,2.3014,9.98815608951339
3,1.7152,5.557786958604812
4,2.4764,11.89835315256651
5,1.6042,4.973878907547874
6,2.3675,10.670682204911275
7,1.6109,5.007315784685163
8,2.0884,8.071989643216488
9,1.6128,5.016838728607973
10,2.2107,9.122099628387158
11,1.5479,4.701586476730716
12,2.2723,9.701689057599864
13,1.5217,4.58000458858479
14,2.3281,10.258431984071311
15,1.4857,4.418056970486482
16,2.2343,9.339941604253937
17,1.3974,4.044670141635451
18,2.2838,9.813902472213677
19,1.4192,4.133812067424769
20,2.241,9.402729316961816
21,1.3759,3.958637894257928
22,2.2415,9.407431857157373
23,1.3382,3.8121754101967147
24,2.215,9.161409111608803
25,1.2913,3.6375122493105647
26,2.434,11.404408600660771
27,1.2795,3.594841855211542
28,2.2285,9.285926737484486
29,1.2678,3.5530272976656874
30,2.1706,8.76354058797175
31,1.2016,3.325433361830027
32,2.4975,12.152075764389917
33,1.1833,3.2651313773349075
34,2.2924,9.898665994194037
35,1.1184,3.0599543574896764
36,2.2543,9.528620940431514
37,1.1053,3.020130372025899
38,2.2553,9.538154327270915
39,1.063,2.8950431039036304
40,2.2518,9.504829140222254
41,1.0469,2.8488061164330656
42,2.2099,9.114804866978067
43,0.9935,2.70067029606158
44,2.3308,10.2861671760884
45,0.9326,2.541107475549932
46,2.3379,10.359458840561697
47,0.8993,2.4578819914413192
48,2.3475,10.459388540532034
49,0.7301,2.075288126110639
50,2.2056,9.075695351768985
51,0.866,2.3773822799620654
52,2.1733,8.787234119432927
53,0.822,2.275045381235993
54,2.2948,9.92245132355838
55,0.7997,2.2248733663532474
56,2.4684,11.803546061348133
57,0.7544,2.1263353393347764
58,2.3248,10.22463495429381
59,0.8033,2.2328973449677303
60,2.3507,10.492912193098993
61,0.7558,2.1293142935912623
62,2.3171,10.146207597963729
63,0.7385,2.0927939679715553
64,2.3299,10.276913790278137
65,0.7009,2.0155659007217723
66,2.2164,9.174244066737273
67,0.7399,2.095725931422243
68,2.1533,8.613235225904013
69,0.6861,1.9859551851783992
70,2.1972,8.999778806692209
71,0.6667,1.9477989666047975
72,2.3493,10.478232394285527
73,0.6864,1.9865510611108734
74,2.2381,9.375500902226571
75,0.6701,1.9544327541395154
76,2.2254,9.257184937405794
77,0.7207,2.055871817344941
78,2.0597,7.84361637240869
79,0.7355,2.0865249942299826
80,2.2589,9.57255356432462
81,0.624,1.8663786452864723
82,1.6951,5.447190657043457
83,0.5276,1.6948597600909223
84,2.1915,8.948625991513493
85,0.6668,1.9479937562407774
86,2.338,10.360494838244776
87,0.7237,2.0620486934785194
88,2.1999,9.024111043207741
89,0.6645,1.9435185190969726
90,2.2924,9.898665994194037
91,0.6624,1.939441412666957
92,2.3246,10.222590231782018
93,0.6371,1.8909890517537715
94,2.2866,9.841419905564512
95,0.7262,2.067210264487659
96,2.2149,9.160493016503164
97,0.6501,1.9157323926748209
98,2.3169,10.14417855935476
99,0.6538,1.9228337319038489
