step,loss,chunked_perplexity
1,2.593999147415161,13.383186059801517
2,2.5387163162231445,12.663404725504058
3,2.540783643722534,12.689611209688168
4,2.1374778747558594,8.478027992922074
5,2.4626731872558594,11.736142551194279
6,2.3741114139556885,10.741464228960323
7,2.286032199859619,9.835833532082496
8,1.8707356452941895,6.493071240079398
9,2.296229839324951,9.936648982427348
10,2.275242567062378,9.730278971510396
11,2.1740102767944336,8.793477704989698
12,1.810085415840149,6.110969383522856
13,2.0318591594696045,7.628255326640451
14,2.231750965118408,9.316164085050277
15,2.1003222465515137,8.168801856705736
16,1.830197811126709,6.235119912640088
17,2.1444449424743652,8.537301228631486
18,2.1621155738830566,8.689501509022222
19,2.016416072845459,7.511356481582705
20,1.8013945817947388,6.058090078220855
21,2.1901755332946777,8.936781679759088
22,2.1827855110168457,8.870982093712922
23,1.8642950057983398,6.451386092602733
24,1.891819953918457,6.631426596108522
25,2.093346118927002,8.112013563909493
26,2.167652130126953,8.737744850610031
27,1.7521460056304932,5.766965346185072
28,1.8768506050109863,6.532897753812575
29,2.1352272033691406,8.458968194619592
30,2.1472818851470947,8.561555450448381
31,1.6153079271316528,5.029436384969714
32,1.9091308116912842,6.747221642900804
33,2.2736592292785645,9.714884843436108
34,2.1541857719421387,8.620867967933474
35,1.5223681926727295,4.583065936763258
36,1.9002305269241333,6.687435898626897
37,2.1794919967651367,8.841813447802721
38,2.186394691467285,8.903056915954739
39,1.4040923118591309,4.071829112377501
40,2.038997173309326,7.682900716488773
41,2.1269350051879883,8.389114773410741
42,2.051875591278076,7.78248418554375
43,1.2617073059082031,3.5314456013390525
44,2.1573829650878906,8.648474656352084
45,2.1320109367370605,8.43180560195861
46,2.1927003860473633,8.95937424703414
47,1.2097439765930176,3.3526261918807165
48,2.1230759620666504,8.356803203719897
49,2.180819272994995,8.853556768211872
50,2.140859603881836,8.506746919562575
51,1.208894968032837,3.3497809915153622
52,2.064854860305786,7.884153510979226
53,2.1250922679901123,8.373670074191844
54,1.9754438400268555,7.209818950016491
55,1.3007121086120605,3.6719105359450763
56,2.0912580490112305,8.095092784463553
57,2.1064071655273438,8.218659891346077
58,1.8751723766326904,6.521943254056868
59,1.3727445602416992,3.9461663378282386
60,2.0666887760162354,7.898625650252277
61,2.1222290992736816,8.349729133824578
62,1.7292507886886597,5.6364294494206115
63,1.4917476177215576,4.4448566455307335
64,2.1152701377868652,8.291825398963224
65,2.1425259113311768,8.520933591720512
66,1.5760927200317383,4.836023151337589
67,1.604555368423462,4.975646781158364
68,2.1290130615234375,8.406565952501094
69,2.085681438446045,8.050075243827013
70,1.4257571697235107,4.161007238992479
71,1.7624764442443848,5.826849409444183
72,2.0548079013824463,7.805338333907369
73,2.146254301071167,8.552762251051915
74,1.3648611307144165,3.915179316084931
75,1.8406827449798584,6.300838658785301
76,2.0851211547851562,8.045566181493905
77,2.091669797897339,8.09842661620415
78,1.2736940383911133,3.5740308139237897
79,1.9366109371185303,6.935207244140844
80,2.1372814178466797,8.476362589342022
81,2.178068161010742,8.829233115970537
82,1.1742465496063232,3.2357040826579784
83,2.0468592643737793,7.743542454627059
84,2.1982312202453613,9.009064347697514
85,2.1280341148376465,8.398340399468854
86,1.0448002815246582,2.842830701138047
87,2.102072238922119,8.183109713300446
88,2.1610918045043945,8.680610015657367
89,2.1036133766174316,8.195730735012626
90,0.9890315532684326,2.6886294167530274
91,2.108327865600586,8.234460641394694
92,2.1503357887268066,8.587741579891933
93,2.0281808376312256,7.600247690612084
94,1.0736641883850098,2.9260815949506522
95,2.0448575019836426,7.728057226619317
96,2.070643663406372,7.9299256784820304
97,1.9193379878997803,6.816444406595907
98,1.2030339241027832,3.3302052012899326
99,2.111426830291748,8.260018525208968
100,1.8398668766021729,6.2957001002494435
