step,loss,chunked_perplexity
1,1.8548,6.3904200387962184
2,2.0586,7.834993138047451
3,2.0355,7.656079208232336
4,2.0221,7.554172049670607
5,2.1015,8.178428358972848
6,2.1025,8.186610877909411
7,1.9883,7.303107919872269
8,1.933,6.9102098061281865
9,1.8663,6.464334060273554
10,1.888,6.606143173596939
11,1.9243,6.850351740952654
12,1.8177,6.1576794875061145
13,1.9163,6.795767554884653
14,1.906,6.726130396086577
15,1.8908,6.624666294750856
16,1.962,7.11353992741158
17,1.8754,6.523427969713336
18,1.858,6.410902136799118
19,1.828,6.221431344673291
20,1.8839,6.579113435412617
21,1.8061,6.086663096845549
22,1.7571,5.795605743648595
23,1.8127,6.126967932937384
24,1.7909,5.994845400058989
25,1.7759,5.90559377967261
26,1.7647,5.839820149223039
27,1.7675,5.856194559116769
28,1.7146,5.55445328663125
29,1.8289,6.227033153319264
30,1.8446,6.325569056666399
31,1.7745,5.8973317331630914
32,1.7151,5.55723120769696
33,1.7651,5.842156544530638
34,1.6581,5.249327640889109
35,1.7402,5.69848300531099
36,1.7895,5.986458488706716
37,1.9363,6.933051166003673
38,1.7186,5.576715594710865
39,1.7657,5.845662890255884
40,1.6954,5.448825059388664
41,1.693,5.435763559315738
42,1.7171,5.5683567919881165
43,1.7027,5.488747020192519
44,1.5936,4.921434238927548
45,1.7002,5.475042290691792
46,1.6137,5.021355915893088
47,1.6855,5.3951478319844055
48,1.6205,5.055617493463725
49,1.6423,5.16704004799602
50,1.6902,5.420564709669073
51,1.6667,5.2946665364131285
52,1.7299,5.640089871239807
53,1.6422,5.166523369825559
54,1.619,5.0480397519504905
55,1.7328,5.656469871386967
56,1.4887,4.431331042550484
57,1.6627,5.273530171179755
58,1.6802,5.366629189634472
59,1.5913,4.910127947397464
60,1.6047,4.976366468840147
61,1.6181,5.043498560016636
62,1.6397,5.153623193340442
63,1.6253,5.079942791442946
64,1.8416,6.30662078611343
65,1.5899,4.903258577951718
66,1.6914,5.427073291688858
67,1.6348,5.128432208010077
68,1.714,5.551121614260933
69,1.6403,5.15671629509418
70,1.659,5.254054162381541
71,1.6717,5.321206162870471
72,1.661,5.264572785823539
73,1.7079,5.517362841351578
74,1.6532,5.223668850823356
75,1.6459,5.185674914803406
76,1.6056,4.980847214695287
77,1.6183,5.044507360605335
78,1.6295,5.10132341905548
79,1.5408,4.668323436271928
80,1.5622,4.769302176674539
81,1.5957,4.931780110192016
82,1.6229,5.067765547281554
83,1.6971,5.458095940005412
84,1.5088,4.521301975303939
85,1.5999,4.952537145917012
86,1.5332,4.632978658438063
87,1.6148,5.026882446435111
88,1.6434,5.172726919254581
89,1.2917,3.6389675452500736
90,1.4805,4.395142702968957
91,1.6749,5.338261296251355
92,1.6658,5.289903480227146
93,1.5516,4.719014568782371
94,1.6259,5.0829916716904195
95,0.9397,2.5592135390914175
96,1.5888,4.897867958900003
97,1.6119,5.012325604962503
98,1.6487,5.200215151396466
99,1.6751,5.339329055282949
100,1.7139,5.55056652985419
