step,loss,chunked_perplexity
1,1.9978,7.37281804392286
2,2.0957,8.131130770089399
3,2.1187,8.320314045715282
4,2.1104,8.251541241087804
5,2.1034,8.193982144271834
6,2.1897,8.932532952808726
7,2.0645,7.881356234204053
8,2.1459,8.549732534972451
9,1.9836,7.26886384925243
10,1.9612,7.107851371195528
11,1.9351,6.924736494405189
12,2.0076,7.4454268628544185
13,1.7574,5.79734468620003
14,1.9104,6.755790574369844
15,1.8271,6.215834575387045
16,1.8256,6.206517812842765
17,1.8592,6.418599837059708
18,1.83,6.2338866585247175
19,1.8239,6.195975695899229
20,1.7682,5.860295330410655
21,1.8142,6.136165281123427
22,1.795,6.019474721807249
23,1.7764,5.908547314884716
24,1.7771,5.912684745937058
25,1.7741,5.894973272193466
26,1.8507,6.36427295478707
27,1.7154,5.5588986271596825
28,1.6211,5.058651774152981
29,1.7497,5.752876554134156
30,1.4603,4.307251509991266
31,1.6827,5.380062547309113
32,1.6012,4.9589796309146355
33,1.6348,5.128432208010077
34,1.599,4.9480818676616325
35,1.6563,5.239887349946237
36,1.6432,5.171692477318372
37,1.6304,5.105916676788565
38,1.7012,5.480520071416365
39,1.6182,5.044002935090971
40,1.5132,4.541239534459502
41,1.681,5.3709242107655655
42,1.5541,4.73082686442164
43,1.658,5.248802734370784
44,1.5215,4.579088679261059
45,1.4169,4.124315225224747
46,1.5552,4.7360336371725
47,1.5548,4.734139602549809
48,1.4443,4.238883885331785
49,1.6803,5.367165879387477
50,1.4631,4.319328714414997
51,1.5045,4.5019021163987185
52,1.6433,5.172209672425428
53,1.4926,4.448646977742113
54,1.5249,4.594684077924709
55,1.4826,4.404382200722318
56,1.3475,3.8477940112859113
57,1.4527,4.274640477406773
58,1.5243,4.591928094355705
59,1.5615,4.7659648333573035
60,1.1971,3.3105025312663288
61,1.624,5.073343156506229
62,1.7122,5.541138582779015
63,1.5942,4.924387985506266
64,1.3955,4.036992564374413
65,1.5587,4.752638796981171
66,1.4582,4.2982157726651105
67,1.5417,4.672526818602893
68,1.3751,3.955472250368912
69,1.517,4.558529074010519
70,1.1657,3.2081678148554666
71,1.5538,4.729407829228235
72,1.5774,4.842349321666313
73,1.5494,4.708644148376233
74,1.474,4.366666921946391
75,1.336,3.8037978429971537
76,1.5673,4.79368774812708
77,1.4071,4.0840943402545316
78,1.4682,4.341413559344201
79,1.5872,4.890037636094475
80,1.2627,3.534952987115546
81,1.4758,4.374534000652619
82,1.5107,4.52990061517814
83,1.525,4.595143569306688
84,1.3222,3.7516659700175503
85,1.3584,3.889964376981031
86,1.5823,4.8661350608121055
87,1.5333,4.633441979469573
88,1.4493,4.26013137922759
89,1.5895,4.901297666728926
90,1.1986,3.315472011241432
91,1.466,4.331872948034132
92,1.5306,4.620948559831268
93,1.5336,4.634832220589155
94,1.593,4.91848226406521
95,1.3545,3.8748230606692267
96,1.3783,3.96815003520746
97,1.4893,4.433990638975155
98,1.3385,3.8133192343848235
99,1.3988,4.05033664546089
100,1.3753,3.956263423933705
101,2.2335,9.332472638954995
